entry	name	full_name	namespace	name_source	signature_source	calling_convention	return_type	parameter_count	is_thunk	thunk_target	is_external	body_ranges	comment	repeatable_comment	prototype
1000a187	FUN_1000a187	FUN_1000a187	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	8	false	\N	false	1000a187-1000a221	\N	\N	undefined4 __cdecl FUN_1000a187(PEXCEPTION_RECORD param_1, PVOID param_2, DWORD param_3, undefined4 param_4, int * param_5, int param_6, PVOID param_7, char param_8)
1000a222	FUN_1000a222	FUN_1000a222	Global	DEFAULT	ANALYSIS	__cdecl	undefined	8	false	\N	false	1000a222-1000a3d4	\N	\N	undefined __cdecl FUN_1000a222(PEXCEPTION_RECORD param_1, PVOID param_2, DWORD param_3, undefined4 param_4, int param_5, char param_6, int param_7, PVOID param_8)
1000a3d5	FUN_1000a3d5	FUN_1000a3d5	Global	DEFAULT	ANALYSIS	__cdecl	undefined	8	false	\N	false	1000a3d5-1000a47e	\N	\N	undefined __cdecl FUN_1000a3d5(PEXCEPTION_RECORD param_1, PVOID param_2, DWORD param_3, undefined4 param_4, int param_5, int param_6, int param_7, PVOID param_8)
1000a47f	FUN_1000a47f	FUN_1000a47f	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	3	false	\N	false	1000a47f-1000a4db	\N	\N	undefined4 __cdecl FUN_1000a47f(byte * param_1, byte * param_2, uint * param_3)
1000a4dc	FUN_1000a4dc	FUN_1000a4dc	Global	DEFAULT	ANALYSIS	__cdecl	undefined	4	false	\N	false	1000a4dc-1000a542;1000a55d-1000a579	\N	\N	undefined __cdecl FUN_1000a4dc(int param_1, undefined4 param_2, int param_3, int param_4)
1000a57a	FUN_1000a57a	FUN_1000a57a	Global	DEFAULT	ANALYSIS	__cdecl	undefined	10	false	\N	false	1000a57a-1000a5f4	\N	\N	undefined __cdecl FUN_1000a57a(PEXCEPTION_RECORD param_1, PVOID param_2, DWORD param_3, undefined4 param_4, int param_5, byte * param_6, byte * param_7, int * param_8, int param_9, PVOID param_10)
1000a5f5	FUN_1000a5f5	FUN_1000a5f5	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	7	false	\N	false	1000a5f5-1000a699	\N	\N	undefined4 __cdecl FUN_1000a5f5(DWORD param_1, undefined4 param_2, DWORD param_3, undefined4 param_4, undefined4 param_5, int param_6, int param_7)
1000a6c2	FUN_1000a6c2	FUN_1000a6c2	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1000a6c2-1000a70f	\N	\N	undefined __stdcall FUN_1000a6c2(void)
1000a73a	FUN_1000a73a	FUN_1000a73a	Global	DEFAULT	ANALYSIS	__cdecl	undefined	4	false	\N	false	1000a73a-1000a8f1	\N	\N	undefined __cdecl FUN_1000a73a(int param_1, int param_2, byte * param_3, byte * param_4)
1000a8fe	FUN_1000a8fe	FUN_1000a8fe	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	1000a8fe-1000a953	\N	\N	undefined __cdecl FUN_1000a8fe(int param_1)
1000a965	FUN_1000a965	FUN_1000a965	Global	DEFAULT	ANALYSIS	__cdecl	int	2	false	\N	false	1000a965-1000a987	\N	\N	int __cdecl FUN_1000a965(int param_1, int * param_2)
1000a990	__CallSettingFrame@12	__CallSettingFrame@12	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	3	false	\N	false	1000a990-1000a9db	Library Function - Single Match\n __CallSettingFrame@12\n\nLibraries: Visual Studio 2017 Debug, Visual Studio 2017 Release, Visual Studio 2019 Debug, Visual Studio 2019 Release	\N	undefined __stdcall __CallSettingFrame@12(undefined4 param_1, undefined4 param_2, int param_3)
1000a9dc	FUN_1000a9dc	FUN_1000a9dc	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	0	false	\N	false	1000a9dc-1000aa2f	\N	\N	undefined4 __stdcall FUN_1000a9dc(void)
1000aa30	FUN_1000aa30	FUN_1000aa30	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1000aa30-1000aa4d	\N	\N	undefined __stdcall FUN_1000aa30(void)
1000aa4e	FUN_1000aa4e	FUN_1000aa4e	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	1000aa4e-1000aa60	\N	\N	undefined __cdecl FUN_1000aa4e(int param_1)
1000aa61	FUN_1000aa61	FUN_1000aa61	Global	DEFAULT	ANALYSIS	__stdcall	DWORD *	0	false	\N	false	1000aa61-1000aac7	\N	\N	DWORD * __stdcall FUN_1000aa61(void)
1000aac8	FUN_1000aac8	FUN_1000aac8	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	1000aac8-1000ab67	\N	\N	undefined __cdecl FUN_1000aac8(undefined * param_1)
1000ab68	FUN_1000ab68	FUN_1000ab68	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1000ab68-1000ab90	\N	\N	undefined __stdcall FUN_1000ab68(void)
1000ab91	FUN_1000ab91	FUN_1000ab91	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1000ab91-1000abfc	\N	\N	undefined __stdcall FUN_1000ab91(void)
1000abfd	FUN_1000abfd	FUN_1000abfd	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	1000abfd-1000ac5d	\N	\N	undefined __cdecl FUN_1000abfd(int param_1)
1000ac5e	FUN_1000ac5e	FUN_1000ac5e	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	1000ac5e-1000ac72	\N	\N	undefined __cdecl FUN_1000ac5e(int param_1)
1000ac73	FUN_1000ac73	FUN_1000ac73	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1000ac73-1000ae2e	\N	\N	undefined __stdcall FUN_1000ac73(void)
1000ae2f	FUN_1000ae2f	FUN_1000ae2f	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1000ae2f-1000ae82	\N	\N	undefined __stdcall FUN_1000ae2f(void)
1000ae83	FUN_1000ae83	FUN_1000ae83	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1000ae83-1000af3b	\N	\N	undefined __stdcall FUN_1000ae83(void)
1000af3c	FUN_1000af3c	FUN_1000af3c	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1000af3c-1000afd4	\N	\N	undefined __stdcall FUN_1000af3c(void)
1000afd5	FUN_1000afd5	FUN_1000afd5	Global	DEFAULT	ANALYSIS	__cdecl	undefined	5	false	\N	false	1000afd5-1000b188	\N	\N	undefined __cdecl FUN_1000afd5(byte * param_1, undefined4 * param_2, byte * param_3, int * param_4, int * param_5)
1000b189	FUN_1000b189	FUN_1000b189	Global	DEFAULT	ANALYSIS	__stdcall	typedef LPSTR CHAR *	0	false	\N	false	1000b189-1000b2ba	\N	\N	LPSTR __stdcall FUN_1000b189(void)
1000b2bb	FUN_1000b2bb	FUN_1000b2bb	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	1000b2bb-1000b2e7	\N	\N	undefined __cdecl FUN_1000b2bb(undefined4 * param_1)
1000b2e8	FUN_1000b2e8	FUN_1000b2e8	Global	DEFAULT	ANALYSIS	__stdcall	int	0	false	\N	false	1000b2e8-1000b42f	\N	\N	int __stdcall FUN_1000b2e8(void)
1000b430	FUN_1000b430	FUN_1000b430	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	1000b430-1000b48c	\N	\N	undefined4 __cdecl FUN_1000b430(int param_1)
1000b48d	FUN_1000b48d	FUN_1000b48d	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1000b48d-1000b534	\N	\N	undefined __stdcall FUN_1000b48d(void)
1000b535	FUN_1000b535	FUN_1000b535	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	0	false	\N	false	1000b535-1000b53a	\N	\N	undefined4 __stdcall FUN_1000b535(void)
1000b53b	FUN_1000b53b	FUN_1000b53b	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1000b53b-1000b573	\N	\N	undefined __stdcall FUN_1000b53b(void)
1000b574	FUN_1000b574	FUN_1000b574	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	1000b574-1000b6c6	\N	\N	undefined __cdecl FUN_1000b574(DWORD param_1)
1000b8a0	FUN_1000b8a0	FUN_1000b8a0	Global	DEFAULT	ANALYSIS	__fastcall	float10	8	false	\N	false	1000b8a0-1000b8b6	\N	\N	float10 __fastcall FUN_1000b8a0(undefined4 param_1, undefined4 param_2, undefined2 param_3, undefined4 param_4, undefined4 param_5, undefined4 param_6, undefined4 param_7, undefined4 param_8)
1000b8b7	__startOneArgErrorHandling	__startOneArgErrorHandling	Global	ANALYSIS	ANALYSIS	__fastcall	float10	6	false	\N	false	1000b8b7-1000b8f2	Library Function - Single Match\n __startOneArgErrorHandling\n\nLibrary: Visual Studio	\N	float10 __fastcall __startOneArgErrorHandling(undefined4 param_1, uint param_2, ushort param_3, undefined4 param_4, undefined4 param_5, undefined4 param_6)
1000b915	FUN_1000b915	FUN_1000b915	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1000b915-1000b92b	\N	\N	undefined __stdcall FUN_1000b915(void)
1000b92c	FUN_1000b92c	FUN_1000b92c	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	0	false	\N	false	1000b92c-1000b944	\N	\N	undefined4 __stdcall FUN_1000b92c(void)
1000b988	FUN_1000b988	FUN_1000b988	Global	DEFAULT	ANALYSIS	__cdecl	uint	2	false	\N	false	1000b988-1000b99d	\N	\N	uint __cdecl FUN_1000b988(undefined4 param_1, uint param_2)
1000b9ab	__math_exit	__math_exit	Global	ANALYSIS	ANALYSIS	__fastcall	undefined	5	false	\N	false	1000b9ab-1000b9d4	Library Function - Single Match\n __math_exit\n\nLibrary: Visual Studio	\N	undefined __fastcall __math_exit(undefined4 param_1, uint param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5)
1000ba8c	FUN_1000ba8c	FUN_1000ba8c	Global	DEFAULT	ANALYSIS	__cdecl	int *	2	false	\N	false	1000ba8c-1000bb1f;1000bb2e-1000bba8;1000bbb7-1000bbc8	\N	\N	int * __cdecl FUN_1000ba8c(int param_1, int param_2)
1000bb25	FUN_1000bb25	FUN_1000bb25	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1000bb25-1000bb2d	\N	\N	undefined __stdcall FUN_1000bb25(void)
1000bbae	FUN_1000bbae	FUN_1000bbae	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1000bbae-1000bbb6	\N	\N	undefined __stdcall FUN_1000bbae(void)
1000bc4a	FUN_1000bc4a	FUN_1000bc4a	Global	DEFAULT	ANALYSIS	__cdecl	int	1	false	\N	false	1000bc4a-1000bc77	\N	\N	int __cdecl FUN_1000bc4a(int * param_1)
1000bc78	FUN_1000bc78	FUN_1000bc78	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	1000bc78-1000bcd3	\N	\N	undefined4 __cdecl FUN_1000bc78(int * param_1)
1000bcdd	FUN_1000bcdd	FUN_1000bcdd	Global	DEFAULT	ANALYSIS	__cdecl	int	1	false	\N	false	1000bcdd-1000bd80	\N	\N	int __cdecl FUN_1000bcdd(int param_1)
1000bd81	FUN_1000bd81	FUN_1000bd81	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	1000bd81-1000bd9b	\N	\N	undefined4 __cdecl FUN_1000bd81(undefined4 param_1)
1000bd9c	FUN_1000bd9c	FUN_1000bd9c	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	1000bd9c-1000bde3	\N	\N	undefined4 __cdecl FUN_1000bd9c(undefined4 param_1)
1000bde4	FUN_1000bde4	FUN_1000bde4	Global	DEFAULT	ANALYSIS	__cdecl	uint	1	false	\N	false	1000bde4-1000be0e	\N	\N	uint __cdecl FUN_1000bde4(int param_1)
1000be0f	FUN_1000be0f	FUN_1000be0f	Global	DEFAULT	ANALYSIS	__cdecl	undefined	2	false	\N	false	1000be0f-1000c137	\N	\N	undefined __cdecl FUN_1000be0f(uint * param_1, int param_2)
1000c138	FUN_1000c138	FUN_1000c138	Global	DEFAULT	ANALYSIS	__cdecl	int *	1	false	\N	false	1000c138-1000c440	\N	\N	int * __cdecl FUN_1000c138(uint * param_1)
1000c441	FUN_1000c441	FUN_1000c441	Global	DEFAULT	ANALYSIS	__stdcall	undefined4 *	0	false	\N	false	1000c441-1000c4f1	\N	\N	undefined4 * __stdcall FUN_1000c441(void)
1000c4f2	FUN_1000c4f2	FUN_1000c4f2	Global	DEFAULT	ANALYSIS	__cdecl	int	1	false	\N	false	1000c4f2-1000c5ec	\N	\N	int __cdecl FUN_1000c4f2(int param_1)
1000c5ed	FUN_1000c5ed	FUN_1000c5ed	Global	DEFAULT	ANALYSIS	__stdcall	undefined * *	0	false	\N	false	1000c5ed-1000c730	\N	\N	undefined * * __stdcall FUN_1000c5ed(void)
1000c731	FUN_1000c731	FUN_1000c731	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	1000c731-1000c786	\N	\N	undefined __cdecl FUN_1000c731(undefined * * param_1)
1000c787	FUN_1000c787	FUN_1000c787	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	1000c787-1000c848	\N	\N	undefined __cdecl FUN_1000c787(int param_1)
1000c849	FUN_1000c849	FUN_1000c849	Global	DEFAULT	ANALYSIS	__cdecl	int	3	false	\N	false	1000c849-1000c89f	\N	\N	int __cdecl FUN_1000c849(undefined * param_1, undefined4 * param_2, uint * param_3)
1000c8a0	FUN_1000c8a0	FUN_1000c8a0	Global	DEFAULT	ANALYSIS	__cdecl	undefined	3	false	\N	false	1000c8a0-1000c8e4	\N	\N	undefined __cdecl FUN_1000c8a0(int param_1, int param_2, byte * param_3)
1000c8e5	FUN_1000c8e5	FUN_1000c8e5	Global	DEFAULT	ANALYSIS	__cdecl	int *	1	false	\N	false	1000c8e5-1000caec	\N	\N	int * __cdecl FUN_1000c8e5(uint param_1)
1000caed	FUN_1000caed	FUN_1000caed	Global	DEFAULT	ANALYSIS	__cdecl	int	3	false	\N	false	1000caed-1000cc10	\N	\N	int __cdecl FUN_1000caed(int * param_1, uint param_2, uint param_3)
1000cc11	FUN_1000cc11	FUN_1000cc11	Global	DEFAULT	ANALYSIS	__thiscall	uint	3	false	\N	false	1000cc11-1000cc45	\N	\N	uint __thiscall FUN_1000cc11(uint param_1, uint param_2)
1000cc46	FUN_1000cc46	FUN_1000cc46	Global	DEFAULT	ANALYSIS	__thiscall	undefined	3	false	\N	false	1000cc46-1000cc5b	\N	\N	undefined __thiscall FUN_1000cc46(uint param_1, uint param_2)
1000cc5c	FUN_1000cc5c	FUN_1000cc5c	Global	DEFAULT	ANALYSIS	__cdecl	uint	1	false	\N	false	1000cc5c-1000cced	\N	\N	uint __cdecl FUN_1000cc5c(uint param_1)
1000ccee	FUN_1000ccee	FUN_1000ccee	Global	DEFAULT	ANALYSIS	__cdecl	uint	1	false	\N	false	1000ccee-1000cd76	\N	\N	uint __cdecl FUN_1000ccee(uint param_1)
1000cd77	FUN_1000cd77	FUN_1000cd77	Global	DEFAULT	ANALYSIS	__thiscall	uint	3	false	\N	false	1000cd77-1000cdeb	\N	\N	uint __thiscall FUN_1000cd77(int param_1, uint param_2)
1000cdec	FUN_1000cdec	FUN_1000cdec	Global	DEFAULT	ANALYSIS	__cdecl	uint	1	false	\N	false	1000cdec-1000ce5a	\N	\N	uint __cdecl FUN_1000cdec(uint param_1)
1000ce5b	FUN_1000ce5b	FUN_1000ce5b	Global	DEFAULT	ANALYSIS	__thiscall	uint	2	false	\N	false	1000ce5b-1000cf25	\N	\N	uint __thiscall FUN_1000ce5b(uint param_1)
1000cf26	FUN_1000cf26	FUN_1000cf26	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	2	false	\N	false	1000cf26-1000cf6e	\N	\N	undefined4 __cdecl FUN_1000cf26(int param_1, int param_2)
1000cf6f	FUN_1000cf6f	FUN_1000cf6f	Global	DEFAULT	ANALYSIS	__cdecl	undefined	2	false	\N	false	1000cf6f-1000cfc4	\N	\N	undefined __cdecl FUN_1000cf6f(int param_1, int param_2)
1000cfc5	FUN_1000cfc5	FUN_1000cfc5	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	2	false	\N	false	1000cfc5-1000d050	\N	\N	undefined4 __cdecl FUN_1000cfc5(int param_1, int param_2)
1000d051	FUN_1000d051	FUN_1000d051	Global	DEFAULT	ANALYSIS	__cdecl	undefined	2	false	\N	false	1000d051-1000d06b	\N	\N	undefined __cdecl FUN_1000d051(int param_1, undefined4 * param_2)
1000d06c	FUN_1000d06c	FUN_1000d06c	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	1000d06c-1000d077	\N	\N	undefined __cdecl FUN_1000d06c(undefined4 * param_1)
1000d078	FUN_1000d078	FUN_1000d078	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	1000d078-1000d092	\N	\N	undefined4 __cdecl FUN_1000d078(int * param_1)
1000d093	FUN_1000d093	FUN_1000d093	Global	DEFAULT	ANALYSIS	__cdecl	undefined	2	false	\N	false	1000d093-1000d11f	\N	\N	undefined __cdecl FUN_1000d093(uint * param_1, uint param_2)
1000d120	FUN_1000d120	FUN_1000d120	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	3	false	\N	false	1000d120-1000d28b	\N	\N	undefined4 __cdecl FUN_1000d120(ushort * param_1, uint * param_2, int * param_3)
1000d28c	FUN_1000d28c	FUN_1000d28c	Global	DEFAULT	ANALYSIS	__cdecl	undefined	2	false	\N	false	1000d28c-1000d2a1	\N	\N	undefined __cdecl FUN_1000d28c(ushort * param_1, uint * param_2)
1000d2a2	FUN_1000d2a2	FUN_1000d2a2	Global	DEFAULT	ANALYSIS	__cdecl	undefined	2	false	\N	false	1000d2a2-1000d2b7	\N	\N	undefined __cdecl FUN_1000d2a2(ushort * param_1, uint * param_2)
1000d2b8	FUN_1000d2b8	FUN_1000d2b8	Global	DEFAULT	ANALYSIS	__thiscall	undefined	3	false	\N	false	1000d2b8-1000d2e4	\N	\N	undefined __thiscall FUN_1000d2b8(uint * param_1, byte * param_2)
1000d2e5	FUN_1000d2e5	FUN_1000d2e5	Global	DEFAULT	ANALYSIS	__thiscall	undefined	3	false	\N	false	1000d2e5-1000d311	\N	\N	undefined __thiscall FUN_1000d2e5(uint * param_1, byte * param_2)
1000d312	FUN_1000d312	FUN_1000d312	Global	DEFAULT	ANALYSIS	__cdecl	undefined	3	false	\N	false	1000d312-1000d388	\N	\N	undefined __cdecl FUN_1000d312(char * param_1, int param_2, int param_3)
1000d389	FUN_1000d389	FUN_1000d389	Global	DEFAULT	ANALYSIS	__cdecl	int *	4	false	\N	false	1000d389-1000d3e4	\N	\N	int * __cdecl FUN_1000d389(undefined4 param_1, undefined4 param_2, int * param_3, uint * param_4)
1000d3e5	FUN_1000d3e5	FUN_1000d3e5	Global	DEFAULT	ANALYSIS	__cdecl	undefined	2	false	\N	false	1000d3e5-1000d49a	\N	\N	undefined __cdecl FUN_1000d3e5(uint * param_1, uint * param_2)
1000d4a0	FUN_1000d4a0	FUN_1000d4a0	Global	DEFAULT	ANALYSIS	__cdecl	uint *	2	false	\N	false	1000d4a0-1000d4a6	\N	\N	uint * __cdecl FUN_1000d4a0(uint * param_1, uint * param_2)
1000d4b0	FUN_1000d4b0	FUN_1000d4b0	Global	DEFAULT	ANALYSIS	__cdecl	uint *	2	false	\N	false	1000d4b0-1000d58f	\N	\N	uint * __cdecl FUN_1000d4b0(uint * param_1, uint * param_2)
1000d590	_memset	_memset	Global	ANALYSIS	IMPORTED	__cdecl	void *	3	false	\N	false	1000d590-1000d5e7	Library Function - Single Match\n _memset\n\nLibraries: Visual Studio 1998 Debug, Visual Studio 1998 Release	\N	void * __cdecl _memset(void * _Dst, int _Val, size_t _Size)
1000d5f0	FUN_1000d5f0	FUN_1000d5f0	Global	DEFAULT	ANALYSIS	__cdecl	undefined4 *	3	false	\N	false	1000d5f0-1000d64a;1000d64c-1000d652;1000d660-1000d688;1000d68c-1000d6ae;1000d6b0-1000d6c8;1000d6ec-1000d735;1000d748-1000d74e;1000d750-1000d75a;1000d75c-1000d76c;1000d770-1000d786;1000d788-1000d7ad;1000d7b0-1000d7b8;1000d7bc-1000d7da;1000d7e8-1000d804;1000d808-1000d82e;1000d830-1000d860;1000d884-1000d8cd;1000d8e0-1000d8e6;1000d8e8-1000d8f4;1000d8f8-1000d90a;1000d90c-1000d924	\N	\N	undefined4 * __cdecl FUN_1000d5f0(undefined4 * param_1, undefined4 * param_2, uint param_3)
1000d930	_strlen	_strlen	Global	ANALYSIS	IMPORTED	__cdecl	typedef size_t uint	1	false	\N	false	1000d930-1000d9aa	Library Function - Single Match\n _strlen\n\nLibraries: Visual Studio 1998 Debug, Visual Studio 1998 Release	\N	size_t __cdecl _strlen(char * _Str)
1000d9b4	FUN_1000d9b4	FUN_1000d9b4	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1000d9b4-1000d9ca	\N	\N	undefined __stdcall FUN_1000d9b4(void)
1000d9cb	FUN_1000d9cb	FUN_1000d9cb	Global	DEFAULT	ANALYSIS	__stdcall	int	1	false	\N	false	1000d9cb-1000da10	\N	\N	int __stdcall FUN_1000d9cb(int * param_1)
1000da2f	FUN_1000da2f	FUN_1000da2f	Global	DEFAULT	ANALYSIS	__cdecl	bool	2	false	\N	false	1000da2f-1000da4a	\N	\N	bool __cdecl FUN_1000da2f(void * param_1, UINT_PTR param_2)
1000da4b	FUN_1000da4b	FUN_1000da4b	Global	DEFAULT	ANALYSIS	__cdecl	bool	2	false	\N	false	1000da4b-1000da66	\N	\N	bool __cdecl FUN_1000da4b(LPVOID param_1, UINT_PTR param_2)
1000da67	FUN_1000da67	FUN_1000da67	Global	DEFAULT	ANALYSIS	__cdecl	bool	1	false	\N	false	1000da67-1000da7e	\N	\N	bool __cdecl FUN_1000da67(FARPROC param_1)
1000da80	_strcmp	_strcmp	Global	ANALYSIS	IMPORTED	__cdecl	int	2	false	\N	false	1000da80-1000dac2;1000dac4-1000dac9;1000dacc-1000db03	Library Function - Single Match\n _strcmp\n\nLibraries: Visual Studio 1998 Debug, Visual Studio 1998 Release	\N	int __cdecl _strcmp(char * _Str1, char * _Str2)
1000db04	FUN_1000db04	FUN_1000db04	Global	DEFAULT	ANALYSIS	__cdecl	typedef DWORD ulong	3	false	\N	false	1000db04-1000db76	\N	\N	DWORD __cdecl FUN_1000db04(uint param_1, LONG param_2, DWORD param_3)
1000db77	FUN_1000db77	FUN_1000db77	Global	DEFAULT	ANALYSIS	__cdecl	int	3	false	\N	false	1000db77-1000dbdb	\N	\N	int __cdecl FUN_1000db77(uint param_1, char * param_2, uint param_3)
1000dbdc	FUN_1000dbdc	FUN_1000dbdc	Global	DEFAULT	ANALYSIS	__cdecl	int	3	false	\N	false	1000dbdc-1000dd66	\N	\N	int __cdecl FUN_1000dbdc(DWORD param_1, char * param_2, uint param_3)
1000de55	FUN_1000de55	FUN_1000de55	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	1000de55-1000e001	\N	\N	undefined4 __cdecl FUN_1000de55(int param_1)
1000e002	FUN_1000e002	FUN_1000e002	Global	DEFAULT	ANALYSIS	__cdecl	int	1	false	\N	false	1000e002-1000e04b	\N	\N	int __cdecl FUN_1000e002(int param_1)
1000e04c	FUN_1000e04c	FUN_1000e04c	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	1000e04c-1000e07e	\N	\N	undefined4 __cdecl FUN_1000e04c(int param_1)
1000e07f	FUN_1000e07f	FUN_1000e07f	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1000e07f-1000e0a7	\N	\N	undefined __stdcall FUN_1000e07f(void)
1000e0a8	FUN_1000e0a8	FUN_1000e0a8	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1000e0a8-1000e22c	\N	\N	undefined __stdcall FUN_1000e0a8(void)
1000e22d	FUN_1000e22d	FUN_1000e22d	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1000e22d-1000e248	\N	\N	undefined __stdcall FUN_1000e22d(void)
1000e250	FUN_1000e250	FUN_1000e250	Global	DEFAULT	ANALYSIS	__cdecl	undefined4 *	3	false	\N	false	1000e250-1000e2aa;1000e2ac-1000e2b2;1000e2c0-1000e2e8;1000e2ec-1000e30e;1000e310-1000e328;1000e34c-1000e395;1000e3a8-1000e3ae;1000e3b0-1000e3ba;1000e3bc-1000e3cc;1000e3d0-1000e3e6;1000e3e8-1000e40d;1000e410-1000e418;1000e41c-1000e43a;1000e448-1000e464;1000e468-1000e48e;1000e490-1000e4c0;1000e4e4-1000e52d;1000e540-1000e546;1000e548-1000e554;1000e558-1000e56a;1000e56c-1000e584	\N	\N	undefined4 * __cdecl FUN_1000e250(undefined4 * param_1, undefined4 * param_2, uint param_3)
1000e585	FUN_1000e585	FUN_1000e585	Global	DEFAULT	ANALYSIS	__thiscall	undefined	4	false	\N	false	1000e585-1000e59b	\N	\N	undefined __thiscall FUN_1000e585(byte * param_1, int * param_2, void * param_3)
1000e59c	FUN_1000e59c	FUN_1000e59c	Global	DEFAULT	ANALYSIS	__thiscall	void *	5	false	\N	false	1000e59c-1000e7a0	\N	\N	void * __thiscall FUN_1000e59c(byte * param_1, int * param_2, void * param_3, uint param_4)
1000e7c0	_strchr	_strchr	Global	ANALYSIS	IMPORTED	__cdecl	char *	2	false	\N	false	1000e7b0-1000e7b4;1000e7c0-1000e87b	Library Function - Single Match\n _strchr\n\nLibraries: Visual Studio 1998 Debug, Visual Studio 1998 Release	\N	char * __cdecl _strchr(char * _Str, int _Val)
1000e880	_strstr	_strstr	Global	ANALYSIS	IMPORTED	__cdecl	char *	2	false	\N	false	1000e880-1000e8ff	Library Function - Single Match\n _strstr\n\nLibraries: Visual Studio 1998 Debug, Visual Studio 1998 Release	\N	char * __cdecl _strstr(char * _Str, char * _SubStr)
1000e900	_strncmp	_strncmp	Global	ANALYSIS	IMPORTED	__cdecl	int	3	false	\N	false	1000e900-1000e937	Library Function - Single Match\n _strncmp\n\nLibraries: Visual Studio 1998 Debug, Visual Studio 1998 Release	\N	int __cdecl _strncmp(char * _Str1, char * _Str2, size_t _MaxCount)
1000e940	FUN_1000e940	FUN_1000e940	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1000e940-1000e96e	\N	\N	undefined __stdcall FUN_1000e940(void)
1000e96f	FUN_1000e96f	FUN_1000e96f	Global	DEFAULT	ANALYSIS	__cdecl	int	3	false	\N	false	1000e96f-1000e9f7	\N	\N	int __cdecl FUN_1000e96f(undefined4 param_1, undefined4 param_2, undefined4 param_3)
1000ea00	_strncpy	_strncpy	Global	ANALYSIS	IMPORTED	__cdecl	char *	3	false	\N	false	1000ea00-1000eafd	Library Function - Single Match\n _strncpy\n\nLibraries: Visual Studio 1998 Debug, Visual Studio 1998 Release	\N	char * __cdecl _strncpy(char * _Dest, char * _Source, size_t _Count)
1000eafe	FUN_1000eafe	FUN_1000eafe	Global	DEFAULT	ANALYSIS	__cdecl	undefined	3	false	\N	false	1000eafe-1000ebcd	\N	\N	undefined __cdecl FUN_1000eafe(uint param_1, int * param_2, ushort * param_3)
1000ebce	FUN_1000ebce	FUN_1000ebce	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	1000ebce-1000ebfe	\N	\N	undefined4 __cdecl FUN_1000ebce(int * param_1)
