address	type	comment
100465c0	PRE	7  _grAlphaCombine@20  <<not bound>>
100465c4	PRE	37  _grFogColorValue@4  <<not bound>>
100465c8	PRE	79  _grTexCombine@28  <<not bound>>
100465cc	PRE	9  _grAlphaTestFunction@4  <<not bound>>
100465d0	PRE	10  _grAlphaTestReferenceValue@4  <<not bound>>
100465d4	PRE	87  _grTexFilterMode@12  <<not bound>>
100465d8	PRE	91  _grTexMipMapMode@12  <<not bound>>
100465dc	PRE	78  _grTexClampMode@12  <<not bound>>
100465e0	PRE	15  _grChromakeyMode@4  <<not bound>>
100465e4	PRE	16  _grChromakeyValue@4  <<not bound>>
100465e8	PRE	85  _grTexDownloadTable@12  <<not bound>>
100465ec	PRE	44  _grGlideSetState@4  <<not bound>>
100465f0	PRE	77  _grTexCalcMemRequired@16  <<not bound>>
100465f4	PRE	17  _grClipWindow@16  <<not bound>>
10046648	PLATE	IMAGE_IMPORT_BY_NAME
10046656	PLATE	IMAGE_IMPORT_BY_NAME
10046664	PLATE	IMAGE_IMPORT_DESCRIPTOR - DLL NAME
10046672	PLATE	IMAGE_IMPORT_BY_NAME
10046682	PLATE	IMAGE_IMPORT_BY_NAME
10046690	PLATE	IMAGE_IMPORT_BY_NAME
100466a2	PLATE	IMAGE_IMPORT_BY_NAME
100466b0	PLATE	IMAGE_IMPORT_BY_NAME
100466c6	PLATE	IMAGE_IMPORT_BY_NAME
100466d6	PLATE	IMAGE_IMPORT_DESCRIPTOR - DLL NAME
100466e2	PLATE	IMAGE_IMPORT_BY_NAME
100466f6	PLATE	IMAGE_IMPORT_BY_NAME
10046712	PLATE	IMAGE_IMPORT_BY_NAME
10046728	PLATE	IMAGE_IMPORT_BY_NAME
10046742	PLATE	IMAGE_IMPORT_BY_NAME
10046758	PLATE	IMAGE_IMPORT_BY_NAME
1004676e	PLATE	IMAGE_IMPORT_BY_NAME
10046784	PLATE	IMAGE_IMPORT_BY_NAME
1004679a	PLATE	IMAGE_IMPORT_BY_NAME
100467b0	PLATE	IMAGE_IMPORT_BY_NAME
100467d0	PLATE	IMAGE_IMPORT_BY_NAME
100467ea	PLATE	IMAGE_IMPORT_BY_NAME
100467fe	PLATE	IMAGE_IMPORT_BY_NAME
10046814	PLATE	IMAGE_IMPORT_BY_NAME
1004682a	PLATE	IMAGE_IMPORT_BY_NAME
10046844	PLATE	IMAGE_IMPORT_BY_NAME
1004685a	PLATE	IMAGE_IMPORT_BY_NAME
10046876	PLATE	IMAGE_IMPORT_BY_NAME
1004688c	PLATE	IMAGE_IMPORT_BY_NAME
1004689c	PLATE	IMAGE_IMPORT_BY_NAME
100468ae	PLATE	IMAGE_IMPORT_BY_NAME
100468ca	PLATE	IMAGE_IMPORT_BY_NAME
100468e2	PLATE	IMAGE_IMPORT_BY_NAME
100468f2	PLATE	IMAGE_IMPORT_BY_NAME
10046906	PLATE	IMAGE_IMPORT_BY_NAME
10046914	PLATE	IMAGE_IMPORT_BY_NAME
1004692e	PLATE	IMAGE_IMPORT_BY_NAME
10046946	PLATE	IMAGE_IMPORT_BY_NAME
1004695a	PLATE	IMAGE_IMPORT_BY_NAME
1004696c	PLATE	IMAGE_IMPORT_BY_NAME
10046980	PLATE	IMAGE_IMPORT_BY_NAME
10046990	PLATE	IMAGE_IMPORT_BY_NAME
100469a2	PLATE	IMAGE_IMPORT_BY_NAME
100469b6	PLATE	IMAGE_IMPORT_BY_NAME
100469cc	PLATE	IMAGE_IMPORT_BY_NAME
100469dc	PLATE	IMAGE_IMPORT_BY_NAME
100469ee	PLATE	IMAGE_IMPORT_BY_NAME
10046a00	PLATE	IMAGE_IMPORT_BY_NAME
10046a14	PLATE	IMAGE_IMPORT_BY_NAME
10046a32	PLATE	IMAGE_IMPORT_BY_NAME
10046a44	PLATE	IMAGE_IMPORT_BY_NAME
10046a5a	PLATE	IMAGE_IMPORT_BY_NAME
10046a72	PLATE	IMAGE_IMPORT_BY_NAME
10046a84	PLATE	IMAGE_IMPORT_BY_NAME
10046a9a	PLATE	IMAGE_IMPORT_BY_NAME
10046ab0	PLATE	IMAGE_IMPORT_BY_NAME
10046ac6	PLATE	IMAGE_IMPORT_BY_NAME
10046adc	PLATE	IMAGE_IMPORT_BY_NAME
10046af6	PLATE	IMAGE_IMPORT_DESCRIPTOR - DLL NAME
10046b02	PLATE	IMAGE_IMPORT_BY_NAME
10046b18	PLATE	IMAGE_IMPORT_BY_NAME
10046b24	PLATE	IMAGE_IMPORT_BY_NAME
10046b34	PLATE	IMAGE_IMPORT_BY_NAME
10046b44	PLATE	IMAGE_IMPORT_BY_NAME
10046b54	PLATE	IMAGE_IMPORT_BY_NAME
10046b62	PLATE	IMAGE_IMPORT_BY_NAME
10046b76	PLATE	IMAGE_IMPORT_BY_NAME
10046b8a	PLATE	IMAGE_IMPORT_BY_NAME
10046b9c	PLATE	IMAGE_IMPORT_BY_NAME
10046baa	PLATE	IMAGE_IMPORT_BY_NAME
10046bc2	PLATE	IMAGE_IMPORT_BY_NAME
10046bda	PLATE	IMAGE_IMPORT_BY_NAME
10046bec	PLATE	IMAGE_IMPORT_BY_NAME
10046c00	PLATE	IMAGE_IMPORT_BY_NAME
10046c10	PLATE	IMAGE_IMPORT_BY_NAME
10046c28	PLATE	IMAGE_IMPORT_BY_NAME
10046c38	PLATE	IMAGE_IMPORT_BY_NAME
10046c4e	PLATE	IMAGE_IMPORT_BY_NAME
10046c5c	PLATE	IMAGE_IMPORT_BY_NAME
10046c68	PLATE	IMAGE_IMPORT_BY_NAME
10046c72	PLATE	IMAGE_IMPORT_BY_NAME
10046c82	PLATE	IMAGE_IMPORT_BY_NAME
10046c90	PLATE	IMAGE_IMPORT_BY_NAME
10046ca4	PLATE	IMAGE_IMPORT_BY_NAME
10046cc0	PLATE	IMAGE_IMPORT_BY_NAME
10046cd8	PLATE	IMAGE_IMPORT_BY_NAME
10046ce8	PLATE	IMAGE_IMPORT_BY_NAME
10046cf4	PLATE	IMAGE_IMPORT_BY_NAME
10046d02	PLATE	IMAGE_IMPORT_BY_NAME
10046d12	PLATE	IMAGE_IMPORT_BY_NAME
10046d1e	PLATE	IMAGE_IMPORT_BY_NAME
10046d36	PLATE	IMAGE_IMPORT_BY_NAME
10046d4c	PLATE	IMAGE_IMPORT_BY_NAME
10046d64	PLATE	IMAGE_IMPORT_BY_NAME
10046d72	PLATE	IMAGE_IMPORT_BY_NAME
10046d7e	PLATE	IMAGE_IMPORT_BY_NAME
10046d8c	PLATE	IMAGE_IMPORT_BY_NAME
10046d9c	PLATE	IMAGE_IMPORT_BY_NAME
10046db6	PLATE	IMAGE_IMPORT_BY_NAME
10046dc6	PLATE	IMAGE_IMPORT_BY_NAME
10046dd4	PLATE	IMAGE_IMPORT_BY_NAME
10046de2	PLATE	IMAGE_IMPORT_BY_NAME
10046df4	PLATE	IMAGE_IMPORT_BY_NAME
10046e02	PLATE	IMAGE_IMPORT_BY_NAME
10046e14	PLATE	IMAGE_IMPORT_BY_NAME
10046e2e	PLATE	IMAGE_IMPORT_BY_NAME
10046e48	PLATE	IMAGE_IMPORT_BY_NAME
10046e5e	PLATE	IMAGE_IMPORT_BY_NAME
10046e76	PLATE	IMAGE_IMPORT_BY_NAME
10046e90	PLATE	IMAGE_IMPORT_BY_NAME
10046eac	PLATE	IMAGE_IMPORT_BY_NAME
10046ec0	PLATE	IMAGE_IMPORT_BY_NAME
10046ede	PLATE	IMAGE_IMPORT_BY_NAME
10046eee	PLATE	IMAGE_IMPORT_BY_NAME
10046f04	PLATE	IMAGE_IMPORT_BY_NAME
10046f16	PLATE	IMAGE_IMPORT_BY_NAME
10046f28	PLATE	IMAGE_IMPORT_BY_NAME
10046f3a	PLATE	IMAGE_IMPORT_BY_NAME
10046f46	PLATE	IMAGE_IMPORT_BY_NAME
10046f50	PLATE	IMAGE_IMPORT_BY_NAME
10046f5c	PLATE	IMAGE_IMPORT_BY_NAME
10046f64	PLATE	IMAGE_IMPORT_BY_NAME
10046f74	PLATE	IMAGE_IMPORT_BY_NAME
10046f84	PLATE	IMAGE_IMPORT_BY_NAME
10046f94	PLATE	IMAGE_IMPORT_BY_NAME
10046fa6	PLATE	IMAGE_IMPORT_BY_NAME
10046fb4	PLATE	IMAGE_IMPORT_BY_NAME
10046fc4	PLATE	IMAGE_IMPORT_BY_NAME
10046fd6	PLATE	IMAGE_IMPORT_BY_NAME
10046fe8	PLATE	IMAGE_IMPORT_BY_NAME
10046ffe	PLATE	IMAGE_IMPORT_BY_NAME
10047014	PLATE	IMAGE_IMPORT_BY_NAME
1004702e	PLATE	IMAGE_IMPORT_BY_NAME
10047040	PLATE	IMAGE_IMPORT_BY_NAME
10047052	PLATE	IMAGE_IMPORT_BY_NAME
10047064	PLATE	IMAGE_IMPORT_BY_NAME
