address	type	category	comment
004cfc20	Info	PE Header	IMAGE_DIRECTORY_ENTRY_IMPORT
005a4000	Info	PE Header	IMAGE_DIRECTORY_ENTRY_RESOURCE
004c5000	Info	PE Header	IMAGE_DIRECTORY_ENTRY_IAT
