address	type	comment
004d0098	EOL	IMAGE_THUNK_DATA32
004d009c	EOL	IMAGE_THUNK_DATA32
004d00a0	EOL	IMAGE_THUNK_DATA32
004d00a4	EOL	IMAGE_THUNK_DATA32
004d00a8	EOL	IMAGE_THUNK_DATA32
004d00ac	EOL	IMAGE_THUNK_DATA32
004d00b0	EOL	IMAGE_THUNK_DATA32
004d00b4	EOL	IMAGE_THUNK_DATA32
004d00b8	EOL	IMAGE_THUNK_DATA32
004d00bc	EOL	IMAGE_THUNK_DATA32
004d00c0	EOL	IMAGE_THUNK_DATA32
004d00c8	EOL	IMAGE_THUNK_DATA32
004d00cc	EOL	IMAGE_THUNK_DATA32
004d00d0	EOL	IMAGE_THUNK_DATA32
004d00d4	EOL	IMAGE_THUNK_DATA32
004d00d8	EOL	IMAGE_THUNK_DATA32
004d00dc	EOL	IMAGE_THUNK_DATA32
004d00e4	EOL	IMAGE_THUNK_DATA32
004d00e8	EOL	IMAGE_THUNK_DATA32
004d00ec	EOL	IMAGE_THUNK_DATA32
004d00f0	EOL	IMAGE_THUNK_DATA32
004d00f4	EOL	IMAGE_THUNK_DATA32
004d00f8	EOL	IMAGE_THUNK_DATA32
004d00fc	EOL	IMAGE_THUNK_DATA32
004d0100	EOL	IMAGE_THUNK_DATA32
004d0104	EOL	IMAGE_THUNK_DATA32
004d0108	EOL	IMAGE_THUNK_DATA32
004d010c	EOL	IMAGE_THUNK_DATA32
004d0110	EOL	IMAGE_THUNK_DATA32
004d0114	EOL	IMAGE_THUNK_DATA32
004d0118	EOL	IMAGE_THUNK_DATA32
004d011c	EOL	IMAGE_THUNK_DATA32
004d0120	EOL	IMAGE_THUNK_DATA32
004d0124	EOL	IMAGE_THUNK_DATA32
004d0128	EOL	IMAGE_THUNK_DATA32
004d012c	EOL	IMAGE_THUNK_DATA32
004d0130	EOL	IMAGE_THUNK_DATA32
004d0134	EOL	IMAGE_THUNK_DATA32
004d0138	EOL	IMAGE_THUNK_DATA32
004d013c	EOL	IMAGE_THUNK_DATA32
004d0140	EOL	IMAGE_THUNK_DATA32
004d0148	EOL	IMAGE_THUNK_DATA32
004d014c	EOL	IMAGE_THUNK_DATA32
004d0150	EOL	IMAGE_THUNK_DATA32
004d0154	EOL	IMAGE_THUNK_DATA32
004d0158	EOL	IMAGE_THUNK_DATA32
004d015c	EOL	IMAGE_THUNK_DATA32
004d0160	EOL	IMAGE_THUNK_DATA32
004d0168	EOL	IMAGE_THUNK_DATA32
004d016c	EOL	IMAGE_THUNK_DATA32
004d0170	EOL	IMAGE_THUNK_DATA32
004d0178	EOL	IMAGE_THUNK_DATA32
004d017c	EOL	IMAGE_THUNK_DATA32
004d0180	EOL	IMAGE_THUNK_DATA32
004d0184	EOL	IMAGE_THUNK_DATA32
004d0188	EOL	IMAGE_THUNK_DATA32
004d018c	EOL	IMAGE_THUNK_DATA32
004d0194	PLATE	IMAGE_IMPORT_DESCRIPTOR - DLL NAME
004d01a0	PLATE	IMAGE_IMPORT_BY_NAME
004d01b4	PLATE	IMAGE_IMPORT_BY_NAME
004d01c4	PLATE	IMAGE_IMPORT_BY_NAME
004d01d6	PLATE	IMAGE_IMPORT_BY_NAME
004d01ee	PLATE	IMAGE_IMPORT_BY_NAME
004d0200	PLATE	IMAGE_IMPORT_BY_NAME
004d0210	PLATE	IMAGE_IMPORT_DESCRIPTOR - DLL NAME
004d021a	PLATE	IMAGE_IMPORT_DESCRIPTOR - DLL NAME
004d0228	PLATE	IMAGE_IMPORT_BY_NAME
004d023e	PLATE	IMAGE_IMPORT_BY_NAME
004d0252	PLATE	IMAGE_IMPORT_BY_NAME
004d0266	PLATE	IMAGE_IMPORT_BY_NAME
004d027a	PLATE	IMAGE_IMPORT_BY_NAME
004d028e	PLATE	IMAGE_IMPORT_BY_NAME
004d029e	PLATE	IMAGE_IMPORT_DESCRIPTOR - DLL NAME
004d02aa	PLATE	IMAGE_IMPORT_BY_NAME
004d02c2	PLATE	IMAGE_IMPORT_BY_NAME
004d02da	PLATE	IMAGE_IMPORT_BY_NAME
004d02f6	PLATE	IMAGE_IMPORT_BY_NAME
004d030e	PLATE	IMAGE_IMPORT_BY_NAME
004d031c	PLATE	IMAGE_IMPORT_BY_NAME
004d032a	PLATE	IMAGE_IMPORT_BY_NAME
004d033a	PLATE	IMAGE_IMPORT_BY_NAME
004d0350	PLATE	IMAGE_IMPORT_BY_NAME
004d035c	PLATE	IMAGE_IMPORT_BY_NAME
004d0366	PLATE	IMAGE_IMPORT_BY_NAME
004d0378	PLATE	IMAGE_IMPORT_BY_NAME
004d0394	PLATE	IMAGE_IMPORT_BY_NAME
004d03ae	PLATE	IMAGE_IMPORT_BY_NAME
004d03c0	PLATE	IMAGE_IMPORT_BY_NAME
004d03d0	PLATE	IMAGE_IMPORT_BY_NAME
004d03e0	PLATE	IMAGE_IMPORT_BY_NAME
004d03f2	PLATE	IMAGE_IMPORT_BY_NAME
004d0408	PLATE	IMAGE_IMPORT_BY_NAME
004d0416	PLATE	IMAGE_IMPORT_BY_NAME
004d0428	PLATE	IMAGE_IMPORT_BY_NAME
004d043a	PLATE	IMAGE_IMPORT_BY_NAME
004d044a	PLATE	IMAGE_IMPORT_BY_NAME
004d0462	PLATE	IMAGE_IMPORT_BY_NAME
004d0470	PLATE	IMAGE_IMPORT_BY_NAME
004d048a	PLATE	IMAGE_IMPORT_BY_NAME
004d04a4	PLATE	IMAGE_IMPORT_BY_NAME
004d04b4	PLATE	IMAGE_IMPORT_BY_NAME
004d04cc	PLATE	IMAGE_IMPORT_BY_NAME
004d04e2	PLATE	IMAGE_IMPORT_BY_NAME
004d04f0	PLATE	IMAGE_IMPORT_BY_NAME
004d04fc	PLATE	IMAGE_IMPORT_BY_NAME
004d0510	PLATE	IMAGE_IMPORT_BY_NAME
004d0524	PLATE	IMAGE_IMPORT_BY_NAME
004d0532	PLATE	IMAGE_IMPORT_BY_NAME
004d053e	PLATE	IMAGE_IMPORT_BY_NAME
004d054a	PLATE	IMAGE_IMPORT_BY_NAME
004d055e	PLATE	IMAGE_IMPORT_BY_NAME
004d056e	PLATE	IMAGE_IMPORT_BY_NAME
004d0580	PLATE	IMAGE_IMPORT_BY_NAME
004d058e	PLATE	IMAGE_IMPORT_BY_NAME
004d05a0	PLATE	IMAGE_IMPORT_BY_NAME
004d05b0	PLATE	IMAGE_IMPORT_BY_NAME
004d05bc	PLATE	IMAGE_IMPORT_BY_NAME
004d05d2	PLATE	IMAGE_IMPORT_BY_NAME
004d05e2	PLATE	IMAGE_IMPORT_BY_NAME
004d05f2	PLATE	IMAGE_IMPORT_BY_NAME
004d0604	PLATE	IMAGE_IMPORT_BY_NAME
004d0614	PLATE	IMAGE_IMPORT_BY_NAME
004d062a	PLATE	IMAGE_IMPORT_BY_NAME
004d063a	PLATE	IMAGE_IMPORT_BY_NAME
004d0650	PLATE	IMAGE_IMPORT_BY_NAME
004d0666	PLATE	IMAGE_IMPORT_BY_NAME
004d067c	PLATE	IMAGE_IMPORT_BY_NAME
004d0684	PLATE	IMAGE_IMPORT_BY_NAME
004d0694	PLATE	IMAGE_IMPORT_BY_NAME
004d06a2	PLATE	IMAGE_IMPORT_BY_NAME
004d06b2	PLATE	IMAGE_IMPORT_BY_NAME
004d06c0	PLATE	IMAGE_IMPORT_BY_NAME
004d06d4	PLATE	IMAGE_IMPORT_BY_NAME
004d06e0	PLATE	IMAGE_IMPORT_BY_NAME
004d06f0	PLATE	IMAGE_IMPORT_BY_NAME
004d06fc	PLATE	IMAGE_IMPORT_BY_NAME
004d070a	PLATE	IMAGE_IMPORT_BY_NAME
004d071e	PLATE	IMAGE_IMPORT_BY_NAME
004d0730	PLATE	IMAGE_IMPORT_BY_NAME
004d0742	PLATE	IMAGE_IMPORT_BY_NAME
004d0756	PLATE	IMAGE_IMPORT_BY_NAME
004d076a	PLATE	IMAGE_IMPORT_BY_NAME
004d077a	PLATE	IMAGE_IMPORT_BY_NAME
004d0786	PLATE	IMAGE_IMPORT_BY_NAME
004d079e	PLATE	IMAGE_IMPORT_BY_NAME
004d07b6	PLATE	IMAGE_IMPORT_BY_NAME
004d07c4	PLATE	IMAGE_IMPORT_BY_NAME
004d07de	PLATE	IMAGE_IMPORT_BY_NAME
004d07f2	PLATE	IMAGE_IMPORT_BY_NAME
004d0806	PLATE	IMAGE_IMPORT_DESCRIPTOR - DLL NAME
004d0814	PLATE	IMAGE_IMPORT_BY_NAME
004d082a	PLATE	IMAGE_IMPORT_BY_NAME
004d0836	PLATE	IMAGE_IMPORT_BY_NAME
004d083e	PLATE	IMAGE_IMPORT_BY_NAME
004d0852	PLATE	IMAGE_IMPORT_BY_NAME
004d0864	PLATE	IMAGE_IMPORT_BY_NAME
004d087a	PLATE	IMAGE_IMPORT_BY_NAME
004d088a	PLATE	IMAGE_IMPORT_BY_NAME
004d08a2	PLATE	IMAGE_IMPORT_BY_NAME
004d08b0	PLATE	IMAGE_IMPORT_BY_NAME
004d08ca	PLATE	IMAGE_IMPORT_BY_NAME
004d08dc	PLATE	IMAGE_IMPORT_BY_NAME
004d08f0	PLATE	IMAGE_IMPORT_BY_NAME
004d0902	PLATE	IMAGE_IMPORT_BY_NAME
004d0916	PLATE	IMAGE_IMPORT_BY_NAME
004d092a	PLATE	IMAGE_IMPORT_BY_NAME
004d0938	PLATE	IMAGE_IMPORT_BY_NAME
004d0946	PLATE	IMAGE_IMPORT_BY_NAME
004d0958	PLATE	IMAGE_IMPORT_BY_NAME
004d096c	PLATE	IMAGE_IMPORT_BY_NAME
004d097e	PLATE	IMAGE_IMPORT_BY_NAME
004d0990	PLATE	IMAGE_IMPORT_BY_NAME
004d09a0	PLATE	IMAGE_IMPORT_BY_NAME
004d09b2	PLATE	IMAGE_IMPORT_BY_NAME
004d09c0	PLATE	IMAGE_IMPORT_BY_NAME
004d09d0	PLATE	IMAGE_IMPORT_BY_NAME
004d09e2	PLATE	IMAGE_IMPORT_BY_NAME
004d09f2	PLATE	IMAGE_IMPORT_BY_NAME
004d0a00	PLATE	IMAGE_IMPORT_BY_NAME
004d0a12	PLATE	IMAGE_IMPORT_BY_NAME
004d0a2a	PLATE	IMAGE_IMPORT_BY_NAME
004d0a3c	PLATE	IMAGE_IMPORT_BY_NAME
004d0a4a	PLATE	IMAGE_IMPORT_BY_NAME
004d0a56	PLATE	IMAGE_IMPORT_BY_NAME
004d0a64	PLATE	IMAGE_IMPORT_BY_NAME
004d0a76	PLATE	IMAGE_IMPORT_BY_NAME
004d0a88	PLATE	IMAGE_IMPORT_BY_NAME
004d0a96	PLATE	IMAGE_IMPORT_BY_NAME
004d0aa6	PLATE	IMAGE_IMPORT_BY_NAME
004d0ab2	PLATE	IMAGE_IMPORT_BY_NAME
004d0ac0	PLATE	IMAGE_IMPORT_BY_NAME
004d0acc	PLATE	IMAGE_IMPORT_BY_NAME
004d0adc	PLATE	IMAGE_IMPORT_BY_NAME
004d0ae8	PLATE	IMAGE_IMPORT_BY_NAME
004d0af4	PLATE	IMAGE_IMPORT_BY_NAME
004d0b00	PLATE	IMAGE_IMPORT_BY_NAME
004d0b0e	PLATE	IMAGE_IMPORT_BY_NAME
004d0b1a	PLATE	IMAGE_IMPORT_BY_NAME
004d0b28	PLATE	IMAGE_IMPORT_BY_NAME
004d0b32	PLATE	IMAGE_IMPORT_BY_NAME
004d0b42	PLATE	IMAGE_IMPORT_BY_NAME
004d0b4e	PLATE	IMAGE_IMPORT_BY_NAME
004d0b60	PLATE	IMAGE_IMPORT_BY_NAME
004d0b6c	PLATE	IMAGE_IMPORT_BY_NAME
004d0b7e	PLATE	IMAGE_IMPORT_BY_NAME
004d0b90	PLATE	IMAGE_IMPORT_BY_NAME
004d0ba2	PLATE	IMAGE_IMPORT_BY_NAME
004d0bb6	PLATE	IMAGE_IMPORT_BY_NAME
004d0bd4	PLATE	IMAGE_IMPORT_BY_NAME
004d0be4	PLATE	IMAGE_IMPORT_BY_NAME
004d0bf8	PLATE	IMAGE_IMPORT_BY_NAME
004d0c0a	PLATE	IMAGE_IMPORT_BY_NAME
004d0c1a	PLATE	IMAGE_IMPORT_BY_NAME
004d0c2a	PLATE	IMAGE_IMPORT_BY_NAME
004d0c36	PLATE	IMAGE_IMPORT_BY_NAME
004d0c4a	PLATE	IMAGE_IMPORT_BY_NAME
004d0c5e	PLATE	IMAGE_IMPORT_BY_NAME
004d0c72	PLATE	IMAGE_IMPORT_BY_NAME
004d0c8a	PLATE	IMAGE_IMPORT_BY_NAME
004d0c98	PLATE	IMAGE_IMPORT_BY_NAME
004d0cac	PLATE	IMAGE_IMPORT_BY_NAME
004d0cbe	PLATE	IMAGE_IMPORT_BY_NAME
004d0cca	PLATE	IMAGE_IMPORT_BY_NAME
004d0cda	PLATE	IMAGE_IMPORT_BY_NAME
004d0ce8	PLATE	IMAGE_IMPORT_BY_NAME
004d0cfa	PLATE	IMAGE_IMPORT_BY_NAME
004d0d0c	PLATE	IMAGE_IMPORT_BY_NAME
004d0d18	PLATE	IMAGE_IMPORT_BY_NAME
004d0d26	PLATE	IMAGE_IMPORT_BY_NAME
004d0d3a	PLATE	IMAGE_IMPORT_BY_NAME
004d0d4c	PLATE	IMAGE_IMPORT_BY_NAME
004d0d5c	PLATE	IMAGE_IMPORT_BY_NAME
004d0d6e	PLATE	IMAGE_IMPORT_BY_NAME
004d0d86	PLATE	IMAGE_IMPORT_BY_NAME
004d0d94	PLATE	IMAGE_IMPORT_BY_NAME
004d0d9e	PLATE	IMAGE_IMPORT_BY_NAME
004d0db4	PLATE	IMAGE_IMPORT_BY_NAME
004d0dc6	PLATE	IMAGE_IMPORT_BY_NAME
004d0dd6	PLATE	IMAGE_IMPORT_BY_NAME
004d0df2	PLATE	IMAGE_IMPORT_BY_NAME
004d0e0c	PLATE	IMAGE_IMPORT_DESCRIPTOR - DLL NAME
004d0e18	PLATE	IMAGE_IMPORT_BY_NAME
004d0e22	PLATE	IMAGE_IMPORT_BY_NAME
004d0e2e	PLATE	IMAGE_IMPORT_BY_NAME
004d0e40	PLATE	IMAGE_IMPORT_BY_NAME
004d0e4a	PLATE	IMAGE_IMPORT_BY_NAME
004d0e5a	PLATE	IMAGE_IMPORT_BY_NAME
004d0e64	PLATE	IMAGE_IMPORT_BY_NAME
004d0e70	PLATE	IMAGE_IMPORT_BY_NAME
004d0e82	PLATE	IMAGE_IMPORT_BY_NAME
004d0e8e	PLATE	IMAGE_IMPORT_BY_NAME
004d0e9a	PLATE	IMAGE_IMPORT_BY_NAME
004d0ea4	PLATE	IMAGE_IMPORT_BY_NAME
004d0eb0	PLATE	IMAGE_IMPORT_BY_NAME
004d0ec0	PLATE	IMAGE_IMPORT_BY_NAME
004d0ed0	PLATE	IMAGE_IMPORT_BY_NAME
004d0ee0	PLATE	IMAGE_IMPORT_BY_NAME
004d0ef4	PLATE	IMAGE_IMPORT_BY_NAME
004d0f0e	PLATE	IMAGE_IMPORT_BY_NAME
004d0f1c	PLATE	IMAGE_IMPORT_BY_NAME
004d0f28	PLATE	IMAGE_IMPORT_BY_NAME
004d0f3c	PLATE	IMAGE_IMPORT_BY_NAME
004d0f4c	PLATE	IMAGE_IMPORT_BY_NAME
004d0f62	PLATE	IMAGE_IMPORT_BY_NAME
004d0f6c	PLATE	IMAGE_IMPORT_BY_NAME
004d0f7e	PLATE	IMAGE_IMPORT_BY_NAME
004d0f8e	PLATE	IMAGE_IMPORT_BY_NAME
004d0fa2	PLATE	IMAGE_IMPORT_BY_NAME
004d0fae	PLATE	IMAGE_IMPORT_BY_NAME
004d0fbe	PLATE	IMAGE_IMPORT_BY_NAME
004d0fd2	PLATE	IMAGE_IMPORT_BY_NAME
004d0fe2	PLATE	IMAGE_IMPORT_BY_NAME
004d0ff0	PLATE	IMAGE_IMPORT_BY_NAME
004d0ffe	PLATE	IMAGE_IMPORT_BY_NAME
004d100e	PLATE	IMAGE_IMPORT_BY_NAME
004d1020	PLATE	IMAGE_IMPORT_BY_NAME
004d1036	PLATE	IMAGE_IMPORT_BY_NAME
004d1042	PLATE	IMAGE_IMPORT_BY_NAME
004d1050	PLATE	IMAGE_IMPORT_BY_NAME
004d1060	PLATE	IMAGE_IMPORT_BY_NAME
004d1070	PLATE	IMAGE_IMPORT_BY_NAME
004d107c	PLATE	IMAGE_IMPORT_BY_NAME
004d108c	PLATE	IMAGE_IMPORT_BY_NAME
004d1096	PLATE	IMAGE_IMPORT_BY_NAME
004d10ae	PLATE	IMAGE_IMPORT_BY_NAME
004d10c6	PLATE	IMAGE_IMPORT_BY_NAME
004d10da	PLATE	IMAGE_IMPORT_BY_NAME
004d10e8	PLATE	IMAGE_IMPORT_BY_NAME
004d10f6	PLATE	IMAGE_IMPORT_BY_NAME
004d1106	PLATE	IMAGE_IMPORT_BY_NAME
004d1120	PLATE	IMAGE_IMPORT_BY_NAME
004d1134	PLATE	IMAGE_IMPORT_BY_NAME
004d1142	PLATE	IMAGE_IMPORT_BY_NAME
004d114c	PLATE	IMAGE_IMPORT_BY_NAME
004d1158	PLATE	IMAGE_IMPORT_BY_NAME
004d1162	PLATE	IMAGE_IMPORT_BY_NAME
004d1170	PLATE	IMAGE_IMPORT_BY_NAME
004d1180	PLATE	IMAGE_IMPORT_BY_NAME
004d118c	PLATE	IMAGE_IMPORT_DESCRIPTOR - DLL NAME
004d1196	PLATE	IMAGE_IMPORT_BY_NAME
004d11a2	PLATE	IMAGE_IMPORT_BY_NAME
004d11b6	PLATE	IMAGE_IMPORT_BY_NAME
004d11ca	PLATE	IMAGE_IMPORT_DESCRIPTOR - DLL NAME
004d11d8	PLATE	IMAGE_IMPORT_BY_NAME
004d11e6	PLATE	IMAGE_IMPORT_BY_NAME
004d11fa	PLATE	IMAGE_IMPORT_BY_NAME
004d120a	PLATE	IMAGE_IMPORT_BY_NAME
004d121c	PLATE	IMAGE_IMPORT_BY_NAME
004d122c	PLATE	IMAGE_IMPORT_BY_NAME
004d123c	PLATE	IMAGE_IMPORT_DESCRIPTOR - DLL NAME
004d124a	PLATE	IMAGE_IMPORT_BY_NAME
004d125c	PLATE	IMAGE_IMPORT_BY_NAME
004d126e	PLATE	IMAGE_IMPORT_DESCRIPTOR - DLL NAME
004d127a	PLATE	IMAGE_IMPORT_BY_NAME
004d1288	PLATE	IMAGE_IMPORT_BY_NAME
004d1298	PLATE	IMAGE_IMPORT_BY_NAME
004d12aa	PLATE	IMAGE_IMPORT_BY_NAME
004d12bc	PLATE	IMAGE_IMPORT_BY_NAME
004d12cc	PLATE	IMAGE_IMPORT_BY_NAME
004d12dc	PLATE	IMAGE_IMPORT_BY_NAME
004d12f2	PLATE	IMAGE_IMPORT_BY_NAME
004d1300	PLATE	IMAGE_IMPORT_BY_NAME
004d1310	PLATE	IMAGE_IMPORT_BY_NAME
004d132a	PLATE	IMAGE_IMPORT_BY_NAME
004d133a	PLATE	IMAGE_IMPORT_BY_NAME
004d134a	PLATE	IMAGE_IMPORT_BY_NAME
004d1362	PLATE	IMAGE_IMPORT_BY_NAME
004d1376	PLATE	IMAGE_IMPORT_BY_NAME
004d138a	PLATE	IMAGE_IMPORT_BY_NAME
004d139e	PLATE	IMAGE_IMPORT_BY_NAME
004d13ac	PLATE	IMAGE_IMPORT_BY_NAME
004d13be	PLATE	IMAGE_IMPORT_BY_NAME
004d13cc	PLATE	IMAGE_IMPORT_BY_NAME
004d13e2	PLATE	IMAGE_IMPORT_BY_NAME
004d13f0	PLATE	IMAGE_IMPORT_BY_NAME
004d13fe	PLATE	IMAGE_IMPORT_BY_NAME
004d1416	PLATE	IMAGE_IMPORT_BY_NAME
004d1424	PLATE	IMAGE_IMPORT_DESCRIPTOR - DLL NAME
005a4e10	PLATE	Rsrc_Version_1_409 Size of resource: 0x3a8 bytes
005a51b8	PLATE	Rsrc_Menu_25c_409 Size of resource: 0x1d2 bytes\n\nx\n  Zoom &In\n  Zoom &Out\n  &100%\n  Sho&w All\n  -------------------\n  &Quality\n    &Low\n    &Medium\n    &High\n  -------------------\n  &Play\n  &Loop\n  -------------------\n  &Rewind\n  &Forward\n  &Back\n  Movie not loaded...\n  -------------------\n  &Settings...\n  -------------------\n  Pr&int...\n  -------------------\n  &About Macromedia Flash Player 7...\n
005a5390	PLATE	Rsrc_Menu_262_409 Size of resource: 0x70 bytes\n\nx\n  Cu&t\n  &Copy\n  &Paste\n  &Delete\n  -------------------\n  Select &All\n
005a5400	PLATE	Rsrc_Menu_265_409 Size of resource: 0x34 bytes\n\nx\n  &Open\n  &Copy link\n
005a5438	PLATE	Rsrc_Menu_25a_409 Size of resource: 0x2f2 bytes\n\n&File\n  &Open...\\tCtrl+O\n  &Close\\tCtrl+W\n  -------------------\n  Print...\n  -------------------\n  C&reate Projector...\n  -------------------\n  E&xit\\tCtrl+Q\n\n&View\n  100%\n  Show &All\n  -------------------\n  Zoom &In\n  Zoom &Out\n  -------------------\n  Full &Screen\\tCtrl+F\n  -------------------\n  Quality\n    Low\n    Medium\n    &High Quality\\tCtrl+H\n\n&Control\n  &Play\\tCtrl+Enter\n  &Rewind\\tCtrl+R\n  -------------------\n  Step &Forward\\tCtrl+->\n  Step &Back\\tCtrl+<-\n  -------------------\n  &Loop\n\n&Help\n  About Macromedia Flash Player 7...\n
005a5730	PLATE	Rsrc_Dialog_191_409 Size of resource: 0x1a6 bytes\n\nNumber of Items in Dialog: 5\nMenu: None\nClass: Predefined\nTitle: "Macromedia Flash Player 7"\nFont Size: 8h\nFont Name: "MS Sans Serif"\n\nItem 1: \n   Class: Button\n   Title: "OK"\n   Data: None\nItem 2: \n   Class: Static\n   Title: null\n   Data: None\nItem 3: \n   Class: Static\n   Title: "Macromedia Flash Player 7"\n   Data: None\nItem 4: \n   Class: Static\n   Title: "http://www.macromedia.com"\n   Data: None\nItem 5: \n   Class: Static\n   Title: "Copyright (C) 1996-2003 Macromedia, Inc."\n   Data: None
005a58d8	PLATE	Rsrc_Dialog_193_409 Size of resource: 0x1ca bytes\n\nNumber of Items in Dialog: 6\nMenu: None\nClass: Predefined\nTitle: "Open"\nFont Size: 8h\nFont Name: "MS Sans Serif"\n\nItem 1: \n   Class: Static\n   Title: "Enter the World Wide Web location (URL) or specify the local file you would like to open."\n   Data: None\nItem 2: \n   Class: Static\n   Title: "Location:"\n   Data: None\nItem 3: \n   Class: Edit\n   Title: ""\n   Data: None\nItem 4: \n   Class: Button\n   Title: "OK"\n   Data: None\nItem 5: \n   Class: Button\n   Title: "Cancel"\n   Data: None\nItem 6: \n   Class: Button\n   Title: "&Browse..."\n   Data: None
005a5aa8	PLATE	Rsrc_Icon_1_409 Size of resource: 0x128 bytes
005a5bd0	PLATE	Rsrc_Icon_2_409 Size of resource: 0x568 bytes
005a6138	PLATE	Rsrc_Icon_3_409 Size of resource: 0x468 bytes
005a65a0	PLATE	Rsrc_Icon_4_409 Size of resource: 0x2e8 bytes
005a6888	PLATE	Rsrc_Icon_5_409 Size of resource: 0x8a8 bytes
005a7130	PLATE	Rsrc_Icon_6_409 Size of resource: 0x10a8 bytes
005a81d8	PLATE	Rsrc_Icon_7_409 Size of resource: 0x668 bytes
005a8840	PLATE	Rsrc_Icon_8_409 Size of resource: 0xea8 bytes
005a96e8	PLATE	Rsrc_Icon_9_409 Size of resource: 0x25a8 bytes
005abc90	PLATE	Rsrc_GroupIcon_c8_409 Size of resource: 0x84 bytes
005abd18	PLATE	Rsrc_Icon_a_409 Size of resource: 0x128 bytes
005abe40	PLATE	Rsrc_Icon_b_409 Size of resource: 0x568 bytes
005ac3a8	PLATE	Rsrc_Icon_c_409 Size of resource: 0x468 bytes
005ac810	PLATE	Rsrc_Icon_d_409 Size of resource: 0x2e8 bytes
005acaf8	PLATE	Rsrc_Icon_e_409 Size of resource: 0x8a8 bytes
005ad3a0	PLATE	Rsrc_Icon_f_409 Size of resource: 0x10a8 bytes
005ae448	PLATE	Rsrc_Icon_10_409 Size of resource: 0x668 bytes
005aeab0	PLATE	Rsrc_Icon_11_409 Size of resource: 0xea8 bytes
005af958	PLATE	Rsrc_Icon_12_409 Size of resource: 0x25a8 bytes
005b1f00	PLATE	Rsrc_GroupIcon_260_409 Size of resource: 0x84 bytes
005b1f88	PLATE	Rsrc_Accelerator_25a_409 Size of resource: 0x80 bytes
005b2008	PLATE	Rsrc_Cursor_13_409 Size of resource: 0x134 bytes
005b2140	PLATE	Rsrc_Cursor_14_409 Size of resource: 0xb4 bytes
005b21f8	PLATE	Rsrc_GroupCursor_1f5_409 Size of resource: 0x22 bytes
005b2220	PLATE	Rsrc_Cursor_15_409 Size of resource: 0x134 bytes
005b2358	PLATE	Rsrc_Cursor_16_409 Size of resource: 0xb4 bytes
005b2410	PLATE	Rsrc_GroupCursor_1f4_409 Size of resource: 0x22 bytes
005b2438	PLATE	Rsrc_Cursor_17_409 Size of resource: 0x134 bytes
005b2570	PLATE	Rsrc_GroupCursor_1f6_409 Size of resource: 0x14 bytes
005b2588	PLATE	Rsrc_Menu_25c_407 Size of resource: 0x20a bytes\n\nx\n  Vergrößern\n  Verkleinern\n  100%\n  Alles zeigen\n  -------------------\n  Qualität\n    Niedrig\n    Mittel\n    Hoch\n  -------------------\n  Abspielen\n  Wiederholen\n  -------------------\n  Zurückspulen\n  Vorwärts\n  Zurück\n  Film nicht geladen...\n  -------------------\n  Einstellungen...\n  -------------------\n  Drucken...\n  -------------------\n  Über Macromedia Flash Player 7...\n
005b2798	PLATE	Rsrc_Menu_262_407 Size of resource: 0x9c bytes\n\nx\n  A&usschneiden\n  &Kopieren\n  &Einfügen\n  &Löschen\n  -------------------\n  &Alles auswählen\n
005b2838	PLATE	Rsrc_Menu_265_407 Size of resource: 0x4a bytes\n\nx\n  Öffnen\n  Verknüpfung kopieren\n
005b2888	PLATE	Rsrc_Menu_25a_407 Size of resource: 0x350 bytes\n\n&Datei\n  &Öffnen...\\tStrg+O\n  Schließen\\tStrg+W\n  -------------------\n  Drucken...\n  -------------------\n  &Projektor erstellen...\n  -------------------\n  &Beenden\\tStrg+Q\n\n&Ansicht\n  100%\n  &Alles zeigen\n  -------------------\n  Ver&größern\n  Ver&kleinern\n  -------------------\n  &Vollbild\\tStrg+F\n  -------------------\n  Qualität\n    Niedrig\n    Mittel\n    &Hoch\\tStrg+H\n\n&Steuerung\n  &Abspielen\\tStrg+Eingabe\n  &Zurückspulen\\tStrg+R\n  -------------------\n  Schritt &vor\\tStrg+->\n  Schritt &zurück\\tStrg+<-\n  -------------------\n  &Wiederholen\n\n&Hilfe\n  Über Macromedia Flash Player 7...\n
005b2bd8	PLATE	Rsrc_Dialog_191_407 Size of resource: 0x1a6 bytes\n\nNumber of Items in Dialog: 5\nMenu: None\nClass: Predefined\nTitle: "Macromedia Flash Player 7"\nFont Size: 8h\nFont Name: "MS Sans Serif"\n\nItem 1: \n   Class: Button\n   Title: "OK"\n   Data: None\nItem 2: \n   Class: Static\n   Title: null\n   Data: None\nItem 3: \n   Class: Static\n   Title: "Macromedia Flash Player 7"\n   Data: None\nItem 4: \n   Class: Static\n   Title: "http://www.macromedia.com"\n   Data: None\nItem 5: \n   Class: Static\n   Title: "Copyright (C) 1996-2003 Macromedia, Inc."\n   Data: None
