entry	name	full_name	namespace	name_source	signature_source	calling_convention	return_type	parameter_count	is_thunk	thunk_target	is_external	body_ranges	comment	repeatable_comment	prototype
10008350	grClipWindow	grClipWindow	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	4	false	\N	false	10008350-1000844c	__stdcall grClipWindow,16	\N	undefined __stdcall grClipWindow(uint param_1, int param_2, uint param_3, uint param_4)
10008450	grColorCombine	grColorCombine	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	5	false	\N	false	10008450-10008617	__stdcall grColorCombine,20	\N	undefined __stdcall grColorCombine(undefined4 param_1, uint param_2, int param_3, uint param_4, int param_5)
10008660	grColorMask	grColorMask	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	2	false	\N	false	10008660-1000870b	__stdcall grColorMask,8	\N	undefined __stdcall grColorMask(int param_1, int param_2)
10008710	grConstantColorValue	grConstantColorValue	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	1	false	\N	false	10008710-100087d5	__stdcall grConstantColorValue,4	\N	undefined __stdcall grConstantColorValue(uint param_1)
100087e0	grConstantColorValue4	grConstantColorValue4	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	4	false	\N	false	100087e0-100088f7	__stdcall grConstantColorValue4,16	\N	undefined __stdcall grConstantColorValue4(undefined4 param_1, undefined4 param_2, undefined4 param_3, undefined4 param_4)
10008900	grCullMode	grCullMode	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	1	false	\N	false	10008900-10008912	__stdcall grCullMode,4	\N	undefined __stdcall grCullMode(undefined4 param_1)
10008920	grDepthBiasLevel	grDepthBiasLevel	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	1	false	\N	false	10008920-100089a0	__stdcall grDepthBiasLevel,4	\N	undefined __stdcall grDepthBiasLevel(uint param_1)
100089b0	grDepthBufferFunction	grDepthBufferFunction	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	1	false	\N	false	100089b0-10008a2e	__stdcall grDepthBufferFunction,4	\N	undefined __stdcall grDepthBufferFunction(int param_1)
10008a30	grDepthBufferMode	grDepthBufferMode	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	1	false	\N	false	10008a30-10008ad9	__stdcall grDepthBufferMode,4	\N	undefined __stdcall grDepthBufferMode(undefined4 param_1)
10008af0	grDepthMask	grDepthMask	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	1	false	\N	false	10008af0-10008b75	__stdcall grDepthMask,4	\N	undefined __stdcall grDepthMask(int param_1)
10008b80	grDisableAllEffects	grDisableAllEffects	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	0	false	\N	false	10008b80-10008bb0	__stdcall grDisableAllEffects,0	\N	undefined __stdcall grDisableAllEffects(void)
10008bc0	grDitherMode	grDitherMode	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	1	false	\N	false	10008bc0-10008c65	__stdcall grDitherMode,4	\N	undefined __stdcall grDitherMode(int param_1)
10008c70	grFogMode	grFogMode	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	1	false	\N	false	10008c70-10008d17	__stdcall grFogMode,4	\N	undefined __stdcall grFogMode(uint param_1)
10008d20	grFogColorValue	grFogColorValue	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	1	false	\N	false	10008d20-10008d9e	__stdcall grFogColorValue,4	\N	undefined __stdcall grFogColorValue(uint param_1)
10008da0	grFogTable	grFogTable	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	1	false	\N	false	10008da0-10008e79	__stdcall grFogTable,4	\N	undefined __stdcall grFogTable(byte * param_1)
10008e80	grGlideShutdown	grGlideShutdown	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	0	false	\N	false	10008e80-10008ee5	__stdcall grGlideShutdown,0	\N	undefined __stdcall grGlideShutdown(void)
10008ef0	grGlideSetState	grGlideSetState	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	1	false	\N	false	10008ef0-100094f6	__stdcall grGlideSetState,4	\N	undefined __stdcall grGlideSetState(undefined4 * param_1)
10009500	grRenderBuffer	grRenderBuffer	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	1	false	\N	false	10009500-1000950f	__stdcall grRenderBuffer,4	\N	undefined __stdcall grRenderBuffer(undefined4 param_1)
10009510	grCheckForRoom	grCheckForRoom	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	1	false	\N	false	10009510-1000952c	__stdcall grCheckForRoom,4	\N	undefined __stdcall grCheckForRoom(int param_1)
10009530	FUN_10009530	FUN_10009530	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	10009530-10009675	\N	\N	undefined __stdcall FUN_10009530(void)
10009680	FUN_10009680	FUN_10009680	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	10009680-100098d6	\N	\N	undefined __stdcall FUN_10009680(void)
100098e0	grLfbConstantAlpha	grLfbConstantAlpha	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	1	false	\N	false	100098e0-100098f1	__stdcall grLfbConstantAlpha,4	\N	undefined __stdcall grLfbConstantAlpha(undefined1 param_1)
10009900	grLfbConstantDepth	grLfbConstantDepth	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	1	false	\N	false	10009900-10009914	__stdcall grLfbConstantDepth,4	\N	undefined __stdcall grLfbConstantDepth(undefined2 param_1)
10009920	grLfbLock	grLfbLock	Global	ANALYSIS	ANALYSIS	__stdcall	bool	6	false	\N	false	10009920-10009a2c	__stdcall grLfbLock,24	\N	bool __stdcall grLfbLock(uint param_1, undefined4 param_2, int param_3, int param_4, int param_5, int param_6)
10009a30	grLfbUnlock	grLfbUnlock	Global	ANALYSIS	ANALYSIS	__stdcall	undefined4	2	false	\N	false	10009a30-10009a6d	__stdcall grLfbUnlock,8	\N	undefined4 __stdcall grLfbUnlock(uint param_1, int param_2)
10009a70	grLfbWriteColorFormat	grLfbWriteColorFormat	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	0	false	\N	false	10009a70-10009a72	__stdcall grLfbWriteColorFormat,4	\N	undefined __stdcall grLfbWriteColorFormat(void)
10009a80	grLfbWriteColorSwizzle	grLfbWriteColorSwizzle	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	0	false	\N	false	10009a80-10009a82	__stdcall grLfbWriteColorSwizzle,8	\N	undefined __stdcall grLfbWriteColorSwizzle(void)
10009a90	grLfbWriteRegion	grLfbWriteRegion	Global	ANALYSIS	ANALYSIS	__stdcall	undefined4	8	false	\N	false	10009a90-10009c00	__stdcall grLfbWriteRegion,32	\N	undefined4 __stdcall grLfbWriteRegion(int param_1, int param_2, int param_3, int param_4, int param_5, int param_6, int param_7, undefined4 * param_8)
10009c10	grLfbReadRegion	grLfbReadRegion	Global	ANALYSIS	ANALYSIS	__stdcall	undefined4	7	false	\N	false	10009c10-10009d5d	__stdcall grLfbReadRegion,28	\N	undefined4 __stdcall grLfbReadRegion(int param_1, int param_2, int param_3, int param_4, int param_5, int param_6, undefined4 * param_7)
10009d60	grSstWinOpen	grSstWinOpen	Global	ANALYSIS	ANALYSIS	__stdcall	int	7	false	\N	false	10009d60-1000a1cd	__stdcall grSstWinOpen,28	\N	int __stdcall grSstWinOpen(undefined4 param_1, int param_2, undefined4 param_3, undefined4 param_4, int param_5, int param_6, undefined4 param_7)
1000a1d0	grSstWinClose	grSstWinClose	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	0	false	\N	false	1000a1d0-1000a1fd	__stdcall grSstWinClose,0	\N	undefined __stdcall grSstWinClose(void)
1000a200	grSstControl	grSstControl	Global	ANALYSIS	ANALYSIS	__stdcall	undefined4	1	false	\N	false	1000a200-1000a278	__stdcall grSstControl,4	\N	undefined4 __stdcall grSstControl(undefined4 param_1)
1000a280	grSstPerfStats	grSstPerfStats	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	1	false	\N	false	1000a280-1000a2be	__stdcall grSstPerfStats,4	\N	undefined __stdcall grSstPerfStats(undefined4 * param_1)
1000a2c0	grSstResetPerfStats	grSstResetPerfStats	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	0	false	\N	false	1000a2c0-1000a322	__stdcall grSstResetPerfStats,0	\N	undefined __stdcall grSstResetPerfStats(void)
1000a330	grSstStatus	grSstStatus	Global	ANALYSIS	ANALYSIS	__stdcall	undefined4	0	false	\N	false	1000a330-1000a334	__stdcall grSstStatus,0	\N	undefined4 __stdcall grSstStatus(void)
1000a340	grSstVideoLine	grSstVideoLine	Global	ANALYSIS	ANALYSIS	__stdcall	undefined4	0	false	\N	false	1000a340-1000a345	__stdcall grSstVideoLine,0	\N	undefined4 __stdcall grSstVideoLine(void)
1000a350	grSstVRetraceOn	grSstVRetraceOn	Global	ANALYSIS	ANALYSIS	__stdcall	bool	0	false	\N	false	1000a350-1000a360	__stdcall grSstVRetraceOn,0	\N	bool __stdcall grSstVRetraceOn(void)
1000a370	grSstIsBusy	grSstIsBusy	Global	ANALYSIS	ANALYSIS	__stdcall	undefined4	0	false	\N	false	1000a370-1000a374	__stdcall grSstIsBusy,0	\N	undefined4 __stdcall grSstIsBusy(void)
1000a380	grGammaCorrectionValue	grGammaCorrectionValue	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	1	false	\N	false	1000a380-1000a394	__stdcall grGammaCorrectionValue,4	\N	undefined __stdcall grGammaCorrectionValue(float param_1)
1000a3a0	grSstIdle	grSstIdle	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	0	false	\N	false	1000a3a0-1000a3a4	__stdcall grSstIdle,0	\N	undefined __stdcall grSstIdle(void)
1000a3b0	grSstOrigin	grSstOrigin	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	1	false	\N	false	1000a3b0-1000a43e	__stdcall grSstOrigin,4	\N	undefined __stdcall grSstOrigin(int param_1)
1000a440	grSstConfigPipeline	grSstConfigPipeline	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	3	false	\N	false	1000a440-1000a4c6	__stdcall grSstConfigPipeline,12	\N	undefined __stdcall grSstConfigPipeline(int param_1, int param_2, undefined4 param_3)
1000a4d0	grTexClampMode	grTexClampMode	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	3	false	\N	false	1000a4d0-1000a57e	__stdcall grTexClampMode,12	\N	undefined __stdcall grTexClampMode(int param_1, int param_2, int param_3)
1000a580	grTexCombine	grTexCombine	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	7	false	\N	false	1000a580-1000a828	__stdcall grTexCombine,28	\N	undefined __stdcall grTexCombine(int param_1, undefined4 param_2, uint param_3, undefined4 param_4, uint param_5, int param_6, int param_7)
1000a8b0	FUN_1000a8b0	FUN_1000a8b0	Global	DEFAULT	ANALYSIS	__stdcall	undefined	2	false	\N	false	1000a8b0-1000a935	\N	\N	undefined __stdcall FUN_1000a8b0(int param_1, undefined4 param_2)
1000a940	grTexFilterMode	grTexFilterMode	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	3	false	\N	false	1000a940-1000a9e7	__stdcall grTexFilterMode,12	\N	undefined __stdcall grTexFilterMode(int param_1, int param_2, int param_3)
1000a9f0	grTexLodBiasValue	grTexLodBiasValue	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	1	false	\N	false	1000a9f0-1000aaab	__stdcall grTexLodBiasValue,8	\N	undefined __stdcall grTexLodBiasValue(int param_1)
1000aab0	grTexMipMapMode	grTexMipMapMode	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	3	false	\N	false	1000aab0-1000ac48	__stdcall grTexMipMapMode,12	\N	undefined __stdcall grTexMipMapMode(int param_1, int param_2, int param_3)
1000ac50	grTexNCCTable	grTexNCCTable	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	2	false	\N	false	1000ac50-1000acf5	__stdcall grTexNCCTable,8	\N	undefined __stdcall grTexNCCTable(int param_1, int param_2)
1000ad00	grTexSource	grTexSource	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	4	false	\N	false	1000ad00-1000aec1	__stdcall grTexSource,16	\N	undefined __stdcall grTexSource(int param_1, int param_2, int param_3, int * param_4)
1000aed0	grTexMultibase	grTexMultibase	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	2	false	\N	false	1000aed0-1000af72	__stdcall grTexMultibase,8	\N	undefined __stdcall grTexMultibase(int param_1, int param_2)
1000af80	grTexMultibaseAddress	grTexMultibaseAddress	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	5	false	\N	false	1000af80-1000b1a1	__stdcall grTexMultibaseAddress,20	\N	undefined __stdcall grTexMultibaseAddress(int param_1, undefined4 param_2, int param_3, int param_4, int param_5)
1000b1c0	FUN_1000b1c0	FUN_1000b1c0	Global	DEFAULT	ANALYSIS	__stdcall	undefined	5	false	\N	false	1000b1c0-1000b2d0	\N	\N	undefined __stdcall FUN_1000b1c0(int param_1, int param_2, int param_3, int param_4, int param_5)
1000b2e0	grTexDownloadTable	grTexDownloadTable	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	3	false	\N	false	1000b2e0-1000b32d	__stdcall grTexDownloadTable,12	\N	undefined __stdcall grTexDownloadTable(int param_1, int param_2, int param_3)
1000b330	grTexDownloadMipMapLevelPartial	grTexDownloadMipMapLevelPartial	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	10	false	\N	false	1000b330-1000bc74	__stdcall grTexDownloadMipMapLevelPartial,40	\N	undefined __stdcall grTexDownloadMipMapLevelPartial(int param_1, uint param_2, uint param_3, uint param_4, int param_5, int param_6, uint param_7, ushort * param_8, int param_9, int param_10)
1000bc80	FUN_1000bc80	FUN_1000bc80	Global	DEFAULT	ANALYSIS	__stdcall	int	4	false	\N	false	1000bc80-1000bd70	\N	\N	int __stdcall FUN_1000bc80(byte param_1, int param_2, uint param_3, int param_4)
1000bd80	_ConvertAndDownloadRle@64	_ConvertAndDownloadRle@64	Global	IMPORTED	ANALYSIS	__stdcall	undefined	15	false	\N	false	1000bd80-1000c28a	\N	\N	undefined __stdcall _ConvertAndDownloadRle@64(int param_1, uint param_2, uint param_3, uint param_4, int param_5, int param_6, uint param_7, undefined4 param_8, undefined4 param_9, int param_10, uint param_11, uint param_12, uint param_13, uint param_14, uint param_15)
1000c290	guTexSource	guTexSource	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	1	false	\N	false	1000c290-1000c4f0	__stdcall guTexSource,4	\N	undefined __stdcall guTexSource(int param_1)
1000c500	FUN_1000c500	FUN_1000c500	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	3	false	\N	false	1000c500-1000c963	\N	\N	undefined4 __stdcall FUN_1000c500(float * param_1, float * param_2, float * param_3)
1000c970	FUN_1000c970	FUN_1000c970	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	3	false	\N	false	1000c970-1000ccc2	\N	\N	undefined4 __stdcall FUN_1000c970(float * param_1, float * param_2, float * param_3)
1000ccd0	guFbReadRegion	guFbReadRegion	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	6	false	\N	false	1000ccd0-1000cda7	__stdcall guFbReadRegion,24	\N	undefined __stdcall guFbReadRegion(uint param_1, int param_2, int param_3, int param_4, undefined4 * param_5, int param_6)
1000cdb0	guFbWriteRegion	guFbWriteRegion	Global	ANALYSIS	ANALYSIS	__stdcall	undefined	6	false	\N	false	1000cdb0-1000d08b	__stdcall guFbWriteRegion,24	\N	undefined __stdcall guFbWriteRegion(uint param_1, int param_2, int param_3, int param_4, ushort * param_5, uint param_6)
1000d0f0	FUN_1000d0f0	FUN_1000d0f0	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1000d0f0-1000d103	\N	\N	undefined __stdcall FUN_1000d0f0(void)
1000d20c	FUN_1000d20c	FUN_1000d20c	Global	DEFAULT	ANALYSIS	__stdcall	ushort	0	false	\N	false	1000d20c-1000d222	\N	\N	ushort __stdcall FUN_1000d20c(void)
1000d224	FUN_1000d224	FUN_1000d224	Global	DEFAULT	ANALYSIS	__stdcall	ushort	0	false	\N	false	1000d224-1000d23f	\N	\N	ushort __stdcall FUN_1000d224(void)
1000d240	FUN_1000d240	FUN_1000d240	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	1000d240-1000d44f	\N	\N	undefined __cdecl FUN_1000d240(undefined * param_1)
1000d450	FUN_1000d450	FUN_1000d450	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1000d450-1000d463	\N	\N	undefined __stdcall FUN_1000d450(void)
1000d470	FUN_1000d470	FUN_1000d470	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	2	false	\N	false	1000d470-1000d4a4	\N	\N	undefined4 __cdecl FUN_1000d470(uint param_1, undefined4 * param_2)
1000d4b0	FUN_1000d4b0	FUN_1000d4b0	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	1000d4b0-1000d4ff	\N	\N	undefined4 __cdecl FUN_1000d4b0(uint param_1)
1000d500	FUN_1000d500	FUN_1000d500	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	1000d500-1000d512	\N	\N	undefined __cdecl FUN_1000d500(undefined4 param_1)
1000d520	FUN_1000d520	FUN_1000d520	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	10	false	\N	false	1000d520-1000d56c	\N	\N	undefined4 __cdecl FUN_1000d520(undefined4 param_1, undefined4 param_2, undefined4 param_3, undefined4 param_4, undefined4 param_5, undefined4 param_6, undefined4 param_7, undefined4 param_8, undefined4 param_9, undefined4 param_10)
1000d570	FUN_1000d570	FUN_1000d570	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1000d570-1000d57c	\N	\N	undefined __stdcall FUN_1000d570(void)
1000d580	FUN_1000d580	FUN_1000d580	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	1000d580-1000d5a0	\N	\N	undefined4 __cdecl FUN_1000d580(undefined4 param_1)
1000d5b0	FUN_1000d5b0	FUN_1000d5b0	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1000d5b0-1000d5bc	\N	\N	undefined __stdcall FUN_1000d5b0(void)
1000d5c0	FUN_1000d5c0	FUN_1000d5c0	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	1000d5c0-1000d5dc	\N	\N	undefined __cdecl FUN_1000d5c0(undefined4 param_1)
1000d5e0	FUN_1000d5e0	FUN_1000d5e0	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	0	false	\N	false	1000d5e0-1000d5ee	\N	\N	undefined4 __stdcall FUN_1000d5e0(void)
1000d5f0	FUN_1000d5f0	FUN_1000d5f0	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	0	false	\N	false	1000d5f0-1000d601	\N	\N	undefined4 __stdcall FUN_1000d5f0(void)
1000d610	FUN_1000d610	FUN_1000d610	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1000d610-1000d61c	\N	\N	undefined __stdcall FUN_1000d610(void)
1000d620	FUN_1000d620	FUN_1000d620	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	2	false	\N	false	1000d620-1000d645	\N	\N	undefined4 __cdecl FUN_1000d620(undefined4 param_1, undefined4 param_2)
1000d650	FUN_1000d650	FUN_1000d650	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	1000d650-1000d66c	\N	\N	undefined __cdecl FUN_1000d650(undefined4 param_1)
1000d670	FUN_1000d670	FUN_1000d670	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	1000d670-1000d68c	\N	\N	undefined __cdecl FUN_1000d670(undefined4 param_1)
1000d6c0	FUN_1000d6c0	FUN_1000d6c0	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	1000d6c0-1000d6e0	\N	\N	undefined4 __cdecl FUN_1000d6c0(undefined4 param_1)
1000d6f0	FUN_1000d6f0	FUN_1000d6f0	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	1	false	\N	false	1000d6f0-1000d710	\N	\N	undefined4 __cdecl FUN_1000d6f0(undefined4 param_1)
1000d720	FUN_1000d720	FUN_1000d720	Global	DEFAULT	ANALYSIS	__cdecl	undefined	2	false	\N	false	1000d720-1000d741	\N	\N	undefined __cdecl FUN_1000d720(undefined4 param_1, undefined4 param_2)
1000d780	FUN_1000d780	FUN_1000d780	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1000d780-1000d7e2	\N	\N	undefined __stdcall FUN_1000d780(void)
1000d7f0	FUN_1000d7f0	FUN_1000d7f0	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	1000d7f0-1000d89b	\N	\N	undefined __cdecl FUN_1000d7f0(char * param_1)
1000d8a0	FUN_1000d8a0	FUN_1000d8a0	Global	DEFAULT	ANALYSIS	__cdecl	char *	2	false	\N	false	1000d8a0-1000d957	\N	\N	char * __cdecl FUN_1000d8a0(char * param_1, undefined1 param_2)
1000d990	FUN_1000d990	FUN_1000d990	Global	DEFAULT	ANALYSIS	__stdcall	undefined	2	false	\N	false	1000d990-1000d9be	\N	\N	undefined __stdcall FUN_1000d990(char * param_1, va_list param_2)
1000d9d0	FUN_1000d9d0	FUN_1000d9d0	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	0	false	\N	false	1000d9d0-1000da73	\N	\N	undefined4 __stdcall FUN_1000d9d0(void)
1000dac0	FUN_1000dac0	FUN_1000dac0	Global	DEFAULT	ANALYSIS	__cdecl	undefined	2	false	\N	false	1000dac0-1000db3b	\N	\N	undefined __cdecl FUN_1000dac0(undefined4 param_1, char * param_2)
1000db50	FUN_1000db50	FUN_1000db50	Global	DEFAULT	ANALYSIS	__stdcall	int	1	false	\N	false	1000db50-1000db6b	\N	\N	int __stdcall FUN_1000db50(int param_1)
1000db90	FUN_1000db90	FUN_1000db90	Global	DEFAULT	ANALYSIS	__stdcall	bool	1	false	\N	false	1000db90-1000dbd2	\N	\N	bool __stdcall FUN_1000db90(char * param_1)
1000e1a5	FUN_1000e1a5	FUN_1000e1a5	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	1	false	\N	false	1000e1a5-1000eeae	\N	\N	undefined4 __stdcall FUN_1000e1a5(undefined4 * param_1)
1000eeaf	FUN_1000eeaf	FUN_1000eeaf	Global	DEFAULT	ANALYSIS	__stdcall	undefined	1	false	\N	false	1000eeaf-1000f23f	\N	\N	undefined __stdcall FUN_1000eeaf(undefined4 * param_1)
1000f240	FUN_1000f240	FUN_1000f240	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	1	false	\N	false	1000f240-1000f49a	\N	\N	undefined4 __stdcall FUN_1000f240(undefined4 * param_1)
1000f49b	FUN_1000f49b	FUN_1000f49b	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	1	false	\N	false	1000f49b-1000f53a	\N	\N	undefined4 __stdcall FUN_1000f49b(int param_1)
1000f53b	FUN_1000f53b	FUN_1000f53b	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	1	false	\N	false	1000f53b-1000f560	\N	\N	undefined4 __stdcall FUN_1000f53b(int param_1)
1000f561	FUN_1000f561	FUN_1000f561	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1000f561-1000f814	\N	\N	undefined __stdcall FUN_1000f561(void)
1000f815	FUN_1000f815	FUN_1000f815	Global	DEFAULT	ANALYSIS	__stdcall	int	0	false	\N	false	1000f815-1000f8aa	\N	\N	int __stdcall FUN_1000f815(void)
1000f8b0	FUN_1000f8b0	FUN_1000f8b0	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	1000f8b0-1000f923	\N	\N	undefined __cdecl FUN_1000f8b0(undefined4 * param_1)
1000fa30	FUN_1000fa30	FUN_1000fa30	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	1000fa30-1000faa3	\N	\N	undefined __cdecl FUN_1000fa30(undefined4 * param_1)
1000fb50	FUN_1000fb50	FUN_1000fb50	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	0	false	\N	false	1000fb50-1000fb5a	\N	\N	undefined4 __stdcall FUN_1000fb50(void)
1000fc40	FUN_1000fc40	FUN_1000fc40	Global	DEFAULT	ANALYSIS	__cdecl	undefined	1	false	\N	false	1000fc40-1000fcb3	\N	\N	undefined __cdecl FUN_1000fc40(undefined4 * param_1)
1000fdc0	FUN_1000fdc0	FUN_1000fdc0	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	1000fdc0-1000fdce	\N	\N	undefined __stdcall FUN_1000fdc0(void)
1000feb0	FUN_1000feb0	FUN_1000feb0	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	3	false	\N	false	1000feb0-1000ff5d	\N	\N	undefined4 __stdcall FUN_1000feb0(int * param_1, uint param_2, uint param_3)
1000ff60	FUN_1000ff60	FUN_1000ff60	Global	DEFAULT	ANALYSIS	__stdcall	int	3	false	\N	false	1000ff60-1001028f	\N	\N	int __stdcall FUN_1000ff60(HWND param_1, int param_2, undefined4 param_3)
10010290	FUN_10010290	FUN_10010290	Global	DEFAULT	ANALYSIS	__stdcall	undefined	1	false	\N	false	10010290-100102aa	\N	\N	undefined __stdcall FUN_10010290(undefined4 param_1)
100102b0	FUN_100102b0	FUN_100102b0	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	1	false	\N	false	100102b0-100103a2	\N	\N	undefined4 __stdcall FUN_100102b0(int * param_1)
100103b0	FUN_100103b0	FUN_100103b0	Global	DEFAULT	ANALYSIS	__stdcall	undefined	0	false	\N	false	100103b0-100103e2	\N	\N	undefined __stdcall FUN_100103b0(void)
100103f0	FUN_100103f0	FUN_100103f0	Global	DEFAULT	ANALYSIS	__stdcall	undefined	2	false	\N	false	100103f0-1001047f	\N	\N	undefined __stdcall FUN_100103f0(undefined4 param_1, undefined * param_2)
10010480	FUN_10010480	FUN_10010480	Global	DEFAULT	ANALYSIS	__stdcall	undefined	1	false	\N	false	10010480-100104a2	\N	\N	undefined __stdcall FUN_10010480(undefined * param_1)
100104b0	FUN_100104b0	FUN_100104b0	Global	DEFAULT	ANALYSIS	__stdcall	int	2	false	\N	false	100104b0-10010570	\N	\N	int __stdcall FUN_100104b0(int param_1, undefined4 * param_2)
10010580	FUN_10010580	FUN_10010580	Global	DEFAULT	ANALYSIS	__stdcall	undefined	2	false	\N	false	10010580-100105c5	\N	\N	undefined __stdcall FUN_10010580(int param_1, undefined * param_2)
100105d0	FUN_100105d0	FUN_100105d0	Global	DEFAULT	ANALYSIS	__stdcall	undefined	2	false	\N	false	100105d0-100106b4	\N	\N	undefined __stdcall FUN_100105d0(int param_1, undefined * param_2)
100106c0	FUN_100106c0	FUN_100106c0	Global	DEFAULT	ANALYSIS	__stdcall	uint	1	false	\N	false	100106c0-1001072c	\N	\N	uint __stdcall FUN_100106c0(undefined4 param_1)
10010730	FUN_10010730	FUN_10010730	Global	DEFAULT	ANALYSIS	__stdcall	undefined4	2	false	\N	false	10010730-1001081c	\N	\N	undefined4 __stdcall FUN_10010730(int param_1, undefined4 * param_2)
10010820	FUN_10010820	FUN_10010820	Global	DEFAULT	ANALYSIS	__cdecl	undefined4	4	false	\N	false	10010820-100109e4	\N	\N	undefined4 __cdecl FUN_10010820(int param_1, int param_2, undefined4 param_3, int param_4)
10010a10	FUN_10010a10	FUN_10010a10	Global	DEFAULT	ANALYSIS	__cdecl	uint	4	false	\N	false	10010a10-10010a47	\N	\N	uint __cdecl FUN_10010a10(uint param_1, uint param_2, uint param_3, uint param_4)
10010a50	FUN_10010a50	FUN_10010a50	Global	DEFAULT	ANALYSIS	__cdecl	short	2	false	\N	false	10010a50-10010a68	\N	\N	short __cdecl FUN_10010a50(short param_1, ushort param_2)
