address	type	comment
10022a10	PLATE	Library Function - Single Match\n ___crtGetStringTypeA\n\nLibrary: Visual Studio 1998 Release
10022b40	PLATE	Library Function - Single Match\n __fltin\n\nLibrary: Visual Studio 1998 Release
10022bf0	PLATE	Library Function - Single Match\n __control87\n\nLibrary: Visual Studio 1998 Release
10022c40	PLATE	Library Function - Single Match\n __controlfp\n\nLibrary: Visual Studio 1998 Release
10022c60	PLATE	Library Function - Single Match\n __abstract_cw\n\nLibrary: Visual Studio 1998 Release
10022d10	PLATE	Library Function - Single Match\n __hw_cw\n\nLibrary: Visual Studio 1998 Release
10022da0	PLATE	Library Function - Single Match\n __fptrap\n\nLibrary: Visual Studio 1998 Release
10022db0	PLATE	Library Function - Single Match\n __ZeroTail\n\nLibrary: Visual Studio 1998 Release
10022e20	PLATE	Library Function - Single Match\n __IncMan\n\nLibrary: Visual Studio 1998 Release
10022e90	PLATE	Library Function - Single Match\n __RoundMan\n\nLibrary: Visual Studio 1998 Release
10022f40	PLATE	Library Function - Single Match\n __CopyMan\n\nLibrary: Visual Studio 1998 Release
10022f60	PLATE	Library Function - Single Match\n __FillZeroMan\n\nLibrary: Visual Studio 1998 Release
10022f70	PLATE	Library Function - Single Match\n __IsZeroMan\n\nLibrary: Visual Studio 1998 Release
10022f90	PLATE	Library Function - Single Match\n __ShrMan\n\nLibrary: Visual Studio 1998 Release
10023040	PLATE	Library Function - Single Match\n __ld12cvt\n\nLibrary: Visual Studio 1998 Release
10023210	PLATE	Library Function - Single Match\n __ld12tod\n\nLibrary: Visual Studio 1998 Release
10023230	PLATE	Library Function - Multiple Matches With Different Base Names\n __ld12tod\n __ld12tof\n\nLibrary: Visual Studio 1998 Release
10023250	PLATE	Library Function - Multiple Matches With Different Base Names\n __atodbl\n __atoflt\n\nLibrary: Visual Studio 1998 Release
10023290	PLATE	Library Function - Multiple Matches With Different Base Names\n __atodbl\n __atoflt\n\nLibrary: Visual Studio 1998 Release
100232d0	PLATE	Library Function - Single Match\n __fptostr\n\nLibrary: Visual Studio 1998 Release
10023360	PLATE	Library Function - Single Match\n __fltout\n\nLibrary: Visual Studio 1998 Release
100233d0	PLATE	Library Function - Single Match\n ___dtold\n\nLibrary: Visual Studio 1998 Release
10023490	PLATE	Library Function - Multiple Matches With Different Base Names\n _memcpy\n _memmove\n\nLibraries: Visual Studio 1998 Debug, Visual Studio 1998 Release
100235e0	PLATE	Library Function - Single Match\n __dosmaperr\n\nLibrary: Visual Studio 1998 Release
10023650	PLATE	Library Function - Single Match\n __alloc_osfhnd\n\nLibrary: Visual Studio 1998 Release
10023710	PLATE	Library Function - Single Match\n __set_osfhnd\n\nLibrary: Visual Studio 1998 Release
100237c0	PLATE	Library Function - Single Match\n __free_osfhnd\n\nLibrary: Visual Studio 1998 Release
10023850	PLATE	Library Function - Single Match\n __get_osfhandle\n\nLibrary: Visual Studio 1998 Release
100238a0	PLATE	Library Function - Single Match\n _mbtowc\n\nLibrary: Visual Studio 1998 Release
100239b0	PLATE	Library Function - Single Match\n _isspace\n\nLibrary: Visual Studio 1998 Release
100239e0	PLATE	Library Function - Multiple Matches With Different Base Names\n __ungetc_lk\n _ungetc\n\nLibrary: Visual Studio 1998 Release
10023a70	PLATE	Library Function - Single Match\n __lseek\n\nLibrary: Visual Studio 1998 Release
10023b30	PLATE	Library Function - Single Match\n __sopen\n\nLibrary: Visual Studio 1998 Release
10023f50	PLATE	Library Function - Single Match\n __trandisp1\n\nLibraries: Visual Studio 1998, Visual Studio 2003, Visual Studio 2019
10023fb7	PLATE	Library Function - Single Match\n __trandisp2\n\nLibraries: Visual Studio 1998, Visual Studio 2003, Visual Studio 2019
10025180	PLATE	Library Function - Single Match\n __87except\n\nLibrary: Visual Studio 1998 Release
100252a0	PLATE	Library Function - Single Match\n ___crtCompareStringW\n\nLibrary: Visual Studio 1998 Release
100254e0	PLATE	Library Function - Single Match\n _wcsncnt\n\nLibrary: Visual Studio 1998 Release
10025520	PLATE	Library Function - Single Match\n ___crtCompareStringA\n\nLibrary: Visual Studio 1998 Release
10025810	PLATE	Library Function - Single Match\n _strncnt\n\nLibrary: Visual Studio 1998 Release
10025840	PLATE	Library Function - Single Match\n ___crtsetenv\n\nLibrary: Visual Studio 1998 Release
10025a90	PLATE	Library Function - Single Match\n _findenv\n\nLibrary: Visual Studio 1998 Release
10025af0	PLATE	Library Function - Single Match\n _copy_environ\n\nLibrary: Visual Studio 1998 Release
10025b70	PLATE	Library Function - Single Match\n __isatty\n\nLibrary: Visual Studio 1998 Release
10025ba0	PLATE	Library Function - Single Match\n _wctomb\n\nLibrary: Visual Studio 1998 Release
10025c40	PLATE	Library Function - Single Match\n __aulldiv\n\nLibrary: Visual Studio 1998 Release
10025cb0	PLATE	Library Function - Single Match\n __aullrem\n\nLibrary: Visual Studio 1998 Release
10025d50	PLATE	Library Function - Single Match\n ___crtMessageBoxA\n\nLibrary: Visual Studio 1998 Release
10025df0	PLATE	Library Function - Single Match\n _strncpy\n\nLibrary: Visual Studio 1998 Release
10025ef0	PLATE	Library Function - Single Match\n ___strgtold12\n\nLibrary: Visual Studio 1998 Release
10026640	PLATE	Library Function - Single Match\n ___addl\n\nLibrary: Visual Studio 1998 Release
10026670	PLATE	Library Function - Single Match\n ___add_12\n\nLibrary: Visual Studio 1998 Release
100266e0	PLATE	Library Function - Single Match\n ___shl_12\n\nLibrary: Visual Studio 1998 Release
10026720	PLATE	Library Function - Single Match\n ___shr_12\n\nLibrary: Visual Studio 1998 Release
10026760	PLATE	Library Function - Single Match\n ___mtold12\n\nLibrary: Visual Studio 1998 Release
10026850	PLATE	Library Function - Single Match\n _$I10_OUTPUT\n\nLibrary: Visual Studio 1998 Release
10026bf0	PLATE	Library Function - Single Match\n __chsize\n\nLibrary: Visual Studio 1998 Release
10026d60	PLATE	Library Function - Single Match\n __set_exp\n\nLibrary: Visual Studio 1998 Release
10026e10	PLATE	Library Function - Single Match\n __decomp\n\nLibrary: Visual Studio 1998 Release
10026fd0	PLATE	Library Function - Single Match\n __raise_exc\n\nLibrary: Visual Studio 1998 Release
10027340	PLATE	Library Function - Single Match\n __handle_exc\n\nLibrary: Visual Studio 1998 Release
10027600	PLATE	Library Function - Single Match\n __set_errno\n\nLibrary: Visual Studio 1998 Release
10027640	PLATE	Library Function - Single Match\n __statfp\n\nLibrary: Visual Studio 1998 Release
10027660	PLATE	Library Function - Single Match\n __clrfp\n\nLibrary: Visual Studio 1998 Release
10027680	PLATE	Library Function - Single Match\n __ctrlfp\n\nLibrary: Visual Studio 1998 Release
10027720	PLATE	Library Function - Single Match\n _realloc\n\nLibrary: Visual Studio 1998 Release
100278d0	PLATE	Library Function - Single Match\n __mbschr\n\nLibrary: Visual Studio 1998 Release
10027960	PLATE	Library Function - Single Match\n __strdup\n\nLibrary: Visual Studio 1998 Release
10027990	PLATE	Library Function - Single Match\n ___ld12mul\n\nLibrary: Visual Studio 1998 Release
10027c40	PLATE	Library Function - Single Match\n ___multtenpow12\n\nLibrary: Visual Studio 1998 Release
10027cc0	PLATE	Library Function - Single Match\n __setmode\n\nLibrary: Visual Studio 1998 Release
10027d50	PLATE	Library Function - Single Match\n _strchr\n\nLibrary: Visual Studio 1998 Release
10027e10	PLATE	Library Function - Single Match\n _strlen\n\nLibraries: Visual Studio 1998 Debug, Visual Studio 1998 Release
10027e90	PLATE	Library Function - Multiple Matches With Different Base Names\n __mbscpy\n _strcpy\n\nLibraries: Visual Studio 1998 Debug, Visual Studio 1998 Release
10027f80	PLATE	Library Function - Single Match\n __strupr\n\nLibrary: Visual Studio 1998 Release
10028040	PLATE	Library Function - Multiple Matches With Different Base Names\n __putenv\n __putenv_lk\n\nLibrary: Visual Studio 1998 Release
10028130	PLATE	Library Function - Single Match\n ___crtwsetenv\n\nLibrary: Visual Studio 1998 Release
10028370	PLATE	Library Function - Single Match\n _wfindenv\n\nLibrary: Visual Studio 1998 Release
100283d0	PLATE	Library Function - Single Match\n _copy_environ\n\nLibrary: Visual Studio 1998 Release
10028450	PLATE	Library Function - Single Match\n _wcscpy\n\nLibrary: Visual Studio 1998 Release
10028480	PLATE	Library Function - Single Match\n ___mbtow_environ\n\nLibrary: Visual Studio 1998 Release
10028510	PLATE	Library Function - Single Match\n _wcschr\n\nLibrary: Visual Studio 1998 Release
10028540	PLATE	Library Function - Single Match\n __wcsnicoll\n\nLibrary: Visual Studio 1998 Release
100285f0	PLATE	Library Function - Single Match\n __wcsdup\n\nLibrary: Visual Studio 1998 Release
10028630	PLATE	Library Function - Single Match\n _wcstol\n\nLibrary: Visual Studio 1998 Release
10028650	PLATE	Library Function - Single Match\n _wcstoxl\n\nLibrary: Visual Studio 1998 Release
10028860	PLATE	Library Function - Single Match\n ___crtGetLocaleInfoW\n\nLibrary: Visual Studio 1998 Release
10028990	PLATE	Library Function - Single Match\n __wcsnicmp\n\nLibrary: Visual Studio 1998 Release
10028a30	PLATE	Library Function - Single Match\n _towupper\n\nLibrary: Visual Studio 1998 Release
10028ad0	PLATE	Library Function - Single Match\n _iswctype\n\nLibrary: Visual Studio 1998 Release
10028b50	PLATE	Library Function - Single Match\n _towlower\n\nLibrary: Visual Studio 1998 Release
10029ab8	PLATE	Export Function Pointers
10029cf4	PLATE	Export Name Pointers
10029f30	PLATE	Export Ordinal Values
1002a04e	PLATE	Export Library Name
10137000	PLATE	IMAGE_IMPORT_DESCRIPTOR
10137014	PLATE	IMAGE_IMPORT_DESCRIPTOR
10137028	PLATE	IMAGE_IMPORT_DESCRIPTOR
10137050	EOL	IMAGE_THUNK_DATA32
10137058	EOL	IMAGE_THUNK_DATA32
1013705c	EOL	IMAGE_THUNK_DATA32
10137060	EOL	IMAGE_THUNK_DATA32
10137064	EOL	IMAGE_THUNK_DATA32
10137068	EOL	IMAGE_THUNK_DATA32
1013706c	EOL	IMAGE_THUNK_DATA32
10137070	EOL	IMAGE_THUNK_DATA32
10137074	EOL	IMAGE_THUNK_DATA32
10137078	EOL	IMAGE_THUNK_DATA32
1013707c	EOL	IMAGE_THUNK_DATA32
10137080	EOL	IMAGE_THUNK_DATA32
10137084	EOL	IMAGE_THUNK_DATA32
10137088	EOL	IMAGE_THUNK_DATA32
1013708c	EOL	IMAGE_THUNK_DATA32
10137090	EOL	IMAGE_THUNK_DATA32
10137094	EOL	IMAGE_THUNK_DATA32
10137098	EOL	IMAGE_THUNK_DATA32
1013709c	EOL	IMAGE_THUNK_DATA32
101370a0	EOL	IMAGE_THUNK_DATA32
101370a4	EOL	IMAGE_THUNK_DATA32
101370a8	EOL	IMAGE_THUNK_DATA32
101370ac	EOL	IMAGE_THUNK_DATA32
101370b0	EOL	IMAGE_THUNK_DATA32
101370b4	EOL	IMAGE_THUNK_DATA32
101370b8	EOL	IMAGE_THUNK_DATA32
101370bc	EOL	IMAGE_THUNK_DATA32
101370c0	EOL	IMAGE_THUNK_DATA32
101370c4	EOL	IMAGE_THUNK_DATA32
101370c8	EOL	IMAGE_THUNK_DATA32
101370cc	EOL	IMAGE_THUNK_DATA32
101370d0	EOL	IMAGE_THUNK_DATA32
101370d4	EOL	IMAGE_THUNK_DATA32
101370d8	EOL	IMAGE_THUNK_DATA32
101370dc	EOL	IMAGE_THUNK_DATA32
101370e0	EOL	IMAGE_THUNK_DATA32
101370e4	EOL	IMAGE_THUNK_DATA32
101370e8	EOL	IMAGE_THUNK_DATA32
101370ec	EOL	IMAGE_THUNK_DATA32
101370f0	EOL	IMAGE_THUNK_DATA32
101370f4	EOL	IMAGE_THUNK_DATA32
101370f8	EOL	IMAGE_THUNK_DATA32
101370fc	EOL	IMAGE_THUNK_DATA32
10137100	EOL	IMAGE_THUNK_DATA32
10137104	EOL	IMAGE_THUNK_DATA32
10137108	EOL	IMAGE_THUNK_DATA32
1013710c	EOL	IMAGE_THUNK_DATA32
10137110	EOL	IMAGE_THUNK_DATA32
10137114	EOL	IMAGE_THUNK_DATA32
10137118	EOL	IMAGE_THUNK_DATA32
1013711c	EOL	IMAGE_THUNK_DATA32
10137120	EOL	IMAGE_THUNK_DATA32
10137128	EOL	IMAGE_THUNK_DATA32
1013712c	EOL	IMAGE_THUNK_DATA32
10137130	EOL	IMAGE_THUNK_DATA32
10137134	EOL	IMAGE_THUNK_DATA32
1013713c	PRE	5  DirectDrawCreate  <<not bound>>
10137144	PRE	253  GetModuleHandleA  <<not bound>>
10137148	PRE	79  DeviceIoControl  <<not bound>>
1013714c	PRE	48  CreateFileA  <<not bound>>
10137150	PRE	251  GetModuleFileNameA  <<not bound>>
10137154	PRE	598  VirtualAlloc  <<not bound>>
10137158	PRE	264  GetOEMCP  <<not bound>>
1013715c	PRE	156  GetACP  <<not bound>>
10137160	PRE	246  GetLocaleInfoW  <<not bound>>
10137164	PRE	245  GetLocaleInfoA  <<not bound>>
10137168	PRE	359  HeapAlloc  <<not bound>>
1013716c	PRE	106  ExitProcess  <<not bound>>
10137170	PRE	577  TerminateProcess  <<not bound>>
10137174	PRE	210  GetCurrentProcess  <<not bound>>
10137178	PRE	169  GetCommandLineA  <<not bound>>
1013717c	PRE	277  GetProcAddress  <<not bound>>
10137180	PRE	331  GetVersion  <<not bound>>
10137184	PRE	365  HeapFree  <<not bound>>
10137188	PRE	243  GetLastError  <<not bound>>
1013718c	PRE	23  CloseHandle  <<not bound>>
10137190	PRE	534  SetHandleCount  <<not bound>>
10137194	PRE	238  GetFileType  <<not bound>>
10137198	PRE	297  GetStdHandle  <<not bound>>
1013719c	PRE	295  GetStartupInfoA  <<not bound>>
101371a0	PRE	466  ReadFile  <<not bound>>
101371a4	PRE	363  HeapDestroy  <<not bound>>
101371a8	PRE	361  HeapCreate  <<not bound>>
101371ac	PRE	601  VirtualFree  <<not bound>>
101371b0	PRE	395  LCMapStringA  <<not bound>>
101371b4	PRE	617  WideCharToMultiByte  <<not bound>>
101371b8	PRE	162  GetCPInfo  <<not bound>>
101371bc	PRE	368  HeapReAlloc  <<not bound>>
101371c0	PRE	525  SetEnvironmentVariableW  <<not bound>>
101371c4	PRE	149  FreeEnvironmentStringsA  <<not bound>>
101371c8	PRE	425  MultiByteToWideChar  <<not bound>>
101371cc	PRE	224  GetEnvironmentStrings  <<not bound>>
101371d0	PRE	150  FreeEnvironmentStringsW  <<not bound>>
101371d4	PRE	226  GetEnvironmentStringsW  <<not bound>>
101371d8	PRE	80  DisableThreadLibraryCalls  <<not bound>>
101371dc	PRE	630  WriteFile  <<not bound>>
101371e0	PRE	141  FlushFileBuffers  <<not bound>>
101371e4	PRE	29  CompareStringA  <<not bound>>
101371e8	PRE	396  LCMapStringW  <<not bound>>
101371ec	PRE	298  GetStringTypeA  <<not bound>>
101371f0	PRE	301  GetStringTypeW  <<not bound>>
101371f4	PRE	548  SetStdHandle  <<not bound>>
101371f8	PRE	532  SetFilePointer  <<not bound>>
101371fc	PRE	30  CompareStringW  <<not bound>>
10137200	PRE	524  SetEnvironmentVariableA  <<not bound>>
10137204	PRE	398  LoadLibraryA  <<not bound>>
10137208	PRE	523  SetEndOfFile  <<not bound>>
1013720c	PRE	455  RaiseException  <<not bound>>
10137214	PRE	405  MessageBoxA  <<not bound>>
10137218	PRE	213  GetActiveWindow  <<not bound>>
1013721c	PRE	228  GetClientRect  <<not bound>>
10137220	PRE	54  ClientToScreen  <<not bound>>
10137228	PLATE	IMAGE_IMPORT_BY_NAME
1013723c	PLATE	IMAGE_IMPORT_DESCRIPTOR - DLL NAME
10137246	PLATE	IMAGE_IMPORT_BY_NAME
1013725c	PLATE	IMAGE_IMPORT_BY_NAME
10137270	PLATE	IMAGE_IMPORT_BY_NAME
10137282	PLATE	IMAGE_IMPORT_BY_NAME
10137290	PLATE	IMAGE_IMPORT_DESCRIPTOR - DLL NAME
1013729e	PLATE	IMAGE_IMPORT_BY_NAME
101372ac	PLATE	IMAGE_IMPORT_BY_NAME
101372be	PLATE	IMAGE_IMPORT_BY_NAME
101372ce	PLATE	IMAGE_IMPORT_BY_NAME
101372e0	PLATE	IMAGE_IMPORT_DESCRIPTOR - DLL NAME
101372ec	PLATE	IMAGE_IMPORT_BY_NAME
101372f8	PLATE	IMAGE_IMPORT_BY_NAME
10137306	PLATE	IMAGE_IMPORT_BY_NAME
1013731a	PLATE	IMAGE_IMPORT_BY_NAME
1013732e	PLATE	IMAGE_IMPORT_BY_NAME
10137340	PLATE	IMAGE_IMPORT_BY_NAME
10137352	PLATE	IMAGE_IMPORT_BY_NAME
10137360	PLATE	IMAGE_IMPORT_BY_NAME
1013736c	PLATE	IMAGE_IMPORT_BY_NAME
1013737c	PLATE	IMAGE_IMPORT_BY_NAME
1013738a	PLATE	IMAGE_IMPORT_BY_NAME
1013739c	PLATE	IMAGE_IMPORT_BY_NAME
101373aa	PLATE	IMAGE_IMPORT_BY_NAME
101373ba	PLATE	IMAGE_IMPORT_BY_NAME
101373cc	PLATE	IMAGE_IMPORT_BY_NAME
101373d8	PLATE	IMAGE_IMPORT_BY_NAME
101373e6	PLATE	IMAGE_IMPORT_BY_NAME
101373f4	PLATE	IMAGE_IMPORT_BY_NAME
10137402	PLATE	IMAGE_IMPORT_BY_NAME
10137412	PLATE	IMAGE_IMPORT_BY_NAME
10137428	PLATE	IMAGE_IMPORT_BY_NAME
10137434	PLATE	IMAGE_IMPORT_BY_NAME
1013743e	PLATE	IMAGE_IMPORT_BY_NAME
1013744a	PLATE	IMAGE_IMPORT_BY_NAME
10137464	PLATE	IMAGE_IMPORT_BY_NAME
1013747a	PLATE	IMAGE_IMPORT_BY_NAME
10137492	PLATE	IMAGE_IMPORT_BY_NAME
101374ac	PLATE	IMAGE_IMPORT_BY_NAME
101374c6	PLATE	IMAGE_IMPORT_BY_NAME
101374e2	PLATE	IMAGE_IMPORT_BY_NAME
101374ee	PLATE	IMAGE_IMPORT_BY_NAME
10137502	PLATE	IMAGE_IMPORT_BY_NAME
10137512	PLATE	IMAGE_IMPORT_BY_NAME
10137522	PLATE	IMAGE_IMPORT_BY_NAME
10137534	PLATE	IMAGE_IMPORT_BY_NAME
10137546	PLATE	IMAGE_IMPORT_BY_NAME
10137556	PLATE	IMAGE_IMPORT_BY_NAME
10137568	PLATE	IMAGE_IMPORT_BY_NAME
1013757a	PLATE	IMAGE_IMPORT_BY_NAME
1013758c	PLATE	IMAGE_IMPORT_BY_NAME
101375a6	PLATE	IMAGE_IMPORT_BY_NAME
101375b6	PLATE	IMAGE_IMPORT_BY_NAME
101375c6	PLATE	IMAGE_IMPORT_BY_NAME
101375d8	PLATE	IMAGE_IMPORT_BY_NAME
101375e6	PLATE	IMAGE_IMPORT_BY_NAME
10137600	PLATE	IMAGE_IMPORT_BY_NAME
10137612	PLATE	IMAGE_IMPORT_BY_NAME
10138060	PLATE	Rsrc_Version_1_409 Size of resource: 0x3a8 bytes
