address	type	name	full_name	namespace	source	primary	external	external_entry
EXTERNAL:0000006a	Function	InterlockedDecrement	KERNEL32.DLL::InterlockedDecrement	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:0000006b	Function	CreateFileMappingW	KERNEL32.DLL::CreateFileMappingW	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:0000006c	Function	LCMapStringW	KERNEL32.DLL::LCMapStringW	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:0000006d	Function	GetDriveTypeW	KERNEL32.DLL::GetDriveTypeW	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:0000006e	Function	GetCurrentProcess	KERNEL32.DLL::GetCurrentProcess	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:0000006f	Function	UnmapViewOfFile	KERNEL32.DLL::UnmapViewOfFile	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000070	Function	GetEnvironmentVariableA	KERNEL32.DLL::GetEnvironmentVariableA	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000071	Function	SetLastError	KERNEL32.DLL::SetLastError	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000072	Function	CloseHandle	KERNEL32.DLL::CloseHandle	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000073	Function	CreateFileA	KERNEL32.DLL::CreateFileA	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000074	Function	GetLastError	KERNEL32.DLL::GetLastError	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000075	Function	SetFilePointer	KERNEL32.DLL::SetFilePointer	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000076	Function	FindClose	KERNEL32.DLL::FindClose	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000077	Function	FindNextFileA	KERNEL32.DLL::FindNextFileA	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000078	Function	FindFirstFileA	KERNEL32.DLL::FindFirstFileA	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000079	Function	CreateDirectoryA	KERNEL32.DLL::CreateDirectoryA	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:0000007a	Function	GetFullPathNameA	KERNEL32.DLL::GetFullPathNameA	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:0000007b	Function	LocalAlloc	KERNEL32.DLL::LocalAlloc	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:0000007c	Function	LocalFree	KERNEL32.DLL::LocalFree	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:0000007d	Function	lstrcpyA	KERNEL32.DLL::lstrcpyA	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:0000007e	Function	GetDriveTypeA	KERNEL32.DLL::GetDriveTypeA	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:0000007f	Function	TlsGetValue	KERNEL32.DLL::TlsGetValue	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000080	Function	TlsAlloc	KERNEL32.DLL::TlsAlloc	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000081	Function	TlsFree	KERNEL32.DLL::TlsFree	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000082	Function	HeapReAlloc	KERNEL32.DLL::HeapReAlloc	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000083	Function	HeapAlloc	KERNEL32.DLL::HeapAlloc	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000084	Function	HeapFree	KERNEL32.DLL::HeapFree	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000085	Function	IsDBCSLeadByte	KERNEL32.DLL::IsDBCSLeadByte	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000086	Function	GetProcAddress	KERNEL32.DLL::GetProcAddress	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000087	Function	GetModuleHandleA	KERNEL32.DLL::GetModuleHandleA	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000088	Function	lstrlenA	KERNEL32.DLL::lstrlenA	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000089	Function	HeapDestroy	KERNEL32.DLL::HeapDestroy	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:0000008a	Function	HeapCreate	KERNEL32.DLL::HeapCreate	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:0000008b	Function	DisableThreadLibraryCalls	KERNEL32.DLL::DisableThreadLibraryCalls	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:0000008c	Function	GetVersionExA	KERNEL32.DLL::GetVersionExA	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:0000008d	Function	MapViewOfFile	KERNEL32.DLL::MapViewOfFile	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:0000008e	Function	CreateFileMappingA	KERNEL32.DLL::CreateFileMappingA	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:0000008f	Function	FreeLibrary	KERNEL32.DLL::FreeLibrary	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000090	Function	GetFileSize	KERNEL32.DLL::GetFileSize	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000091	Function	LoadLibraryA	KERNEL32.DLL::LoadLibraryA	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000092	Function	DuplicateHandle	KERNEL32.DLL::DuplicateHandle	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000093	Function	ExpandEnvironmentStringsA	KERNEL32.DLL::ExpandEnvironmentStringsA	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000094	Function	MultiByteToWideChar	KERNEL32.DLL::MultiByteToWideChar	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000095	Function	WideCharToMultiByte	KERNEL32.DLL::WideCharToMultiByte	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000096	Function	GetCurrentProcessId	KERNEL32.DLL::GetCurrentProcessId	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000097	Function	VirtualFree	KERNEL32.DLL::VirtualFree	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000098	Function	SetErrorMode	KERNEL32.DLL::SetErrorMode	KERNEL32.DLL	IMPORTED	true	true	false
EXTERNAL:00000099	Function	GetFileAttributesA	KERNEL32.DLL::GetFileAttributesA	KERNEL32.DLL	IMPORTED	true	true	false
