address	type	category	comment
59a905fc	Analysis	Function ID Analyzer	Library Function - Single Match,  __SEH_prolog
59a90637	Analysis	Function ID Analyzer	Library Function - Single Match,  __SEH_epilog
59a90650	Analysis	Function ID Analyzer	Library Function - Single Match,  __allmul
59a90690	Analysis	Function ID Analyzer	Library Function - Single Match,  __aullshr
59a906c0	Analysis	Function ID Analyzer	Library Function - Single Match,  __aulldiv
59a908a0	Analysis	Function ID Analyzer	Library Function - Single Match,  __chkstk
59a99c0e	Analysis	Function ID Analyzer	Library Function - Single Match,  ??_H@YGXPAXIHP6EPAX0@Z@Z
59ac56a6	Analysis	Function ID Analyzer	Library Function - Single Match,  ?OpenInStream@PDB@@SAHPAUIStream@@PBDPAJPAGIPAPAU1@@Z
59adf884	Analysis	Function ID Analyzer	Library Function - Single Match,  ?__ArrayUnwind@@YGXPAXIHP6EX0@Z@Z
59adf8e7	Analysis	Function ID Analyzer	Library Function - Single Match,  ??_M@YGXPAXIHP6EX0@Z@Z
59ae0170	Analysis	Function ID Analyzer	Library Function - Single Match,  ?assign@?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@QAEAAV12@PBD@Z
59a6190c	Analysis	Address Table	Address table[4] created
59a61920	Analysis	Address Table	Address table[5] created
59a6193c	Analysis	Address Table	Address table[15] created
59a62fa8	Analysis	Address Table	Address table[3] created
59a62fb4	Analysis	Address Table	Address table[3] created
59a62fc0	Analysis	Address Table	Address table[3] created
59a62fcc	Analysis	Address Table	Address table[3] created
59a62fd8	Analysis	Address Table	Address table[3] created
59a63874	Analysis	Address Table	Address table[8] created
59a63ab0	Analysis	Address Table	Address table[46] created
59a63c58	Analysis	Address Table	Address table[6] created
59a63c70	Analysis	Address Table	Address table[4] created
59a63cb8	Analysis	Address Table	Address table[46] created
59a63d70	Analysis	Address Table	Address table[46] created
59a63ed0	Analysis	Address Table	Address table[46] created
59a63f88	Analysis	Address Table	Address table[46] created
59a64040	Analysis	Address Table	Address table[46] created
59a64388	Analysis	Address Table	Address table[4] created
59a64398	Analysis	Address Table	Address table[3] created
59a643a4	Analysis	Address Table	Address table[5] created
